Pos,Race No,Name,Time,Net Time,Runner 1,Transition1,Runner 2,Transition2,Runner 3,Transition3,Runner 4,race_name,race_large_logo,race_category,runner_id,race_link
361,356,ERIA4,01:16:58,01:15:52,00:18:20,00:00:48,00:17:16,00:00:39,00:21:11,00:00:40,00:18:02,Jakarta Kizuna Ekiden 2017,https://images.racetec.net/results/racelogo/19723/19723_12.jpg,Jakarta Kizuna Ekiden,http://results.scorenow.co.id/myresults.aspx?uid=19723-12-1-10039,http://results.scorenow.co.id/results.aspx?CId=19723&RId=12
362,292,OSSELNAJAYA 05,01:16:58,01:16:15,00:18:17,00:00:45,00:13:50,00:00:36,00:22:00,00:00:36,00:20:52,Jakarta Kizuna Ekiden 2017,https://images.racetec.net/results/racelogo/19723/19723_12.jpg,Jakarta Kizuna Ekiden,http://results.scorenow.co.id/myresults.aspx?uid=19723-12-1-9975,http://results.scorenow.co.id/results.aspx?CId=19723&RId=12
363,177,DADAR GULUNG,01:17:05,01:15:56,00:20:55,00:00:40,00:15:02,00:00:37,00:16:08,00:00:36,00:23:04,Jakarta Kizuna Ekiden 2017,https://images.racetec.net/results/racelogo/19723/19723_12.jpg,Jakarta Kizuna Ekiden,http://results.scorenow.co.id/myresults.aspx?uid=19723-12-1-9860,http://results.scorenow.co.id/results.aspx?CId=19723&RId=12
364,350,SETSUYO LADIES,01:17:24,01:16:35,00:11:29,00:00:32,00:22:04,00:00:50,00:22:53,00:00:34,00:19:00,Jakarta Kizuna Ekiden 2017,https://images.racetec.net/results/racelogo/19723/19723_12.jpg,Jakarta Kizuna Ekiden,http://results.scorenow.co.id/myresults.aspx?uid=19723-12-1-10033,http://results.scorenow.co.id/results.aspx?CId=19723&RId=12
365,228,DELOITTE 2,01:17:31,01:16:35,00:13:01,00:00:46,00:19:57,00:00:34,00:22:15,00:00:26,00:20:28,Jakarta Kizuna Ekiden 2017,https://images.racetec.net/results/racelogo/19723/19723_12.jpg,Jakarta Kizuna Ekiden,http://results.scorenow.co.id/myresults.aspx?uid=19723-12-1-9911,http://results.scorenow.co.id/results.aspx?CId=19723&RId=12
366,130,KURONEKO1,01:17:34,01:16:56,00:12:36,00:00:43,00:23:31,00:01:38,00:15:58,00:00:36,00:22:29,Jakarta Kizuna Ekiden 2017,https://images.racetec.net/results/racelogo/19723/19723_12.jpg,Jakarta Kizuna Ekiden,http://results.scorenow.co.id/myresults.aspx?uid=19723-12-1-9813,http://results.scorenow.co.id/results.aspx?CId=19723&RId=12
367,178,NITTOC B,01:17:59,01:16:50,00:16:34,00:00:43,00:22:07,00:00:42,00:17:21,00:00:33,00:19:55,Jakarta Kizuna Ekiden 2017,https://images.racetec.net/results/racelogo/19723/19723_12.jpg,Jakarta Kizuna Ekiden,http://results.scorenow.co.id/myresults.aspx?uid=19723-12-1-9861,http://results.scorenow.co.id/results.aspx?CId=19723&RId=12
368,128,TAISEI 3,01:18:19,01:17:15,00:13:58,00:00:47,00:20:08,00:00:56,00:22:36,00:00:35,00:19:17,Jakarta Kizuna Ekiden 2017,https://images.racetec.net/results/racelogo/19723/19723_12.jpg,Jakarta Kizuna Ekiden,http://results.scorenow.co.id/myresults.aspx?uid=19723-12-1-9811,http://results.scorenow.co.id/results.aspx?CId=19723&RId=12
369,242,TMEIC 01,01:18:20,01:17:43,00:23:09,00:00:55,00:20:23,00:00:42,00:19:35,00:00:32,00:13:00,Jakarta Kizuna Ekiden 2017,https://images.racetec.net/results/racelogo/19723/19723_12.jpg,Jakarta Kizuna Ekiden,http://results.scorenow.co.id/myresults.aspx?uid=19723-12-1-9925,http://results.scorenow.co.id/results.aspx?CId=19723&RId=12
370,212,PTS 2,01:19:11,01:18:16,00:23:35,00:00:55,00:18:49,00:00:38,00:20:41,00:00:31,00:13:59,Jakarta Kizuna Ekiden 2017,https://images.racetec.net/results/racelogo/19723/19723_12.jpg,Jakarta Kizuna Ekiden,http://results.scorenow.co.id/myresults.aspx?uid=19723-12-1-9895,http://results.scorenow.co.id/results.aspx?CId=19723&RId=12
371,261,SUMITOMO INDONESIA 2,01:19:32,01:18:30,00:17:29,00:00:48,00:18:53,00:00:32,00:15:24,00:00:47,00:25:35,Jakarta Kizuna Ekiden 2017,https://images.racetec.net/results/racelogo/19723/19723_12.jpg,Jakarta Kizuna Ekiden,http://results.scorenow.co.id/myresults.aspx?uid=19723-12-1-9944,http://results.scorenow.co.id/results.aspx?CId=19723&RId=12
372,367,TEAM 6,01:19:41,01:18:48,00:13:51,00:00:40,00:25:40,00:00:46,00:17:44,00:00:33,00:20:24,Jakarta Kizuna Ekiden 2017,https://images.racetec.net/results/racelogo/19723/19723_12.jpg,Jakarta Kizuna Ekiden,http://results.scorenow.co.id/myresults.aspx?uid=19723-12-1-10050,http://results.scorenow.co.id/results.aspx?CId=19723&RId=12
373,45,ANA 1,01:19:55,01:19:16,00:21:27,00:01:00,00:14:20,00:00:31,00:19:44,00:00:33,00:22:17,Jakarta Kizuna Ekiden 2017,https://images.racetec.net/results/racelogo/19723/19723_12.jpg,Jakarta Kizuna Ekiden,http://results.scorenow.co.id/myresults.aspx?uid=19723-12-1-9728,http://results.scorenow.co.id/results.aspx?CId=19723&RId=12
374,326,TEAM HTJ,01:19:56,01:19:18,00:13:58,00:00:49,00:20:39,00:00:52,00:22:54,00:00:41,00:19:59,Jakarta Kizuna Ekiden 2017,https://images.racetec.net/results/racelogo/19723/19723_12.jpg,Jakarta Kizuna Ekiden,http://results.scorenow.co.id/myresults.aspx?uid=19723-12-1-10009,http://results.scorenow.co.id/results.aspx?CId=19723&RId=12
375,253,SHINTOSPI02,01:20:31,01:19:38,00:19:03,00:00:42,00:21:43,00:00:37,00:13:22,00:00:38,00:24:23,Jakarta Kizuna Ekiden 2017,https://images.racetec.net/results/racelogo/19723/19723_12.jpg,Jakarta Kizuna Ekiden,http://results.scorenow.co.id/myresults.aspx?uid=19723-12-1-9936,http://results.scorenow.co.id/results.aspx?CId=19723&RId=12
376,51,ANA 7,01:20:34,01:19:52,00:21:07,00:00:43,00:12:45,00:00:35,00:18:50,00:00:41,00:25:49,Jakarta Kizuna Ekiden 2017,https://images.racetec.net/results/racelogo/19723/19723_12.jpg,Jakarta Kizuna Ekiden,http://results.scorenow.co.id/myresults.aspx?uid=19723-12-1-9734,http://results.scorenow.co.id/results.aspx?CId=19723&RId=12
377,185,NITTOC C,01:21:20,01:20:12,00:11:19,00:00:38,00:17:09,00:00:39,00:19:55,00:09:41,00:21:56,Jakarta Kizuna Ekiden 2017,https://images.racetec.net/results/racelogo/19723/19723_12.jpg,Jakarta Kizuna Ekiden,http://results.scorenow.co.id/myresults.aspx?uid=19723-12-1-9868,http://results.scorenow.co.id/results.aspx?CId=19723&RId=12
378,351,SETSUYO KOKUYO,01:21:33,01:20:56,00:18:22,00:00:41,00:20:50,00:00:49,00:18:18,00:00:29,00:22:00,Jakarta Kizuna Ekiden 2017,https://images.racetec.net/results/racelogo/19723/19723_12.jpg,Jakarta Kizuna Ekiden,http://results.scorenow.co.id/myresults.aspx?uid=19723-12-1-10034,http://results.scorenow.co.id/results.aspx?CId=19723&RId=12
379,276,OS SELNAJAYA 03,01:21:33,01:20:51,00:16:58,00:00:39,00:15:57,00:00:36,00:22:29,00:00:32,00:24:19,Jakarta Kizuna Ekiden 2017,https://images.racetec.net/results/racelogo/19723/19723_12.jpg,Jakarta Kizuna Ekiden,http://results.scorenow.co.id/myresults.aspx?uid=19723-12-1-9959,http://results.scorenow.co.id/results.aspx?CId=19723&RId=12
380,384,V CUBE 1,01:22:14,01:21:20,00:16:48,00:00:34,00:20:36,00:00:42,00:24:03,00:00:27,00:19:00,Jakarta Kizuna Ekiden 2017,https://images.racetec.net/results/racelogo/19723/19723_12.jpg,Jakarta Kizuna Ekiden,http://results.scorenow.co.id/myresults.aspx?uid=19723-12-1-10067,http://results.scorenow.co.id/results.aspx?CId=19723&RId=12
381,52,ANA 8,01:23:36,01:22:55,00:13:14,00:00:37,00:23:38,00:00:36,00:19:37,00:00:39,00:25:11,Jakarta Kizuna Ekiden 2017,https://images.racetec.net/results/racelogo/19723/19723_12.jpg,Jakarta Kizuna Ekiden,http://results.scorenow.co.id/myresults.aspx?uid=19723-12-1-9735,http://results.scorenow.co.id/results.aspx?CId=19723&RId=12
382,48,ANA 4,01:23:41,01:22:59,00:16:41,00:00:44,00:17:20,00:00:33,00:20:57,00:00:28,00:26:54,Jakarta Kizuna Ekiden 2017,https://images.racetec.net/results/racelogo/19723/19723_12.jpg,Jakarta Kizuna Ekiden,http://results.scorenow.co.id/myresults.aspx?uid=19723-12-1-9731,http://results.scorenow.co.id/results.aspx?CId=19723&RId=12
383,385,V CUBE 2,01:23:53,01:22:59,00:18:22,00:00:32,,00:38:47,00:23:56,00:00:29,00:20:39,Jakarta Kizuna Ekiden 2017,https://images.racetec.net/results/racelogo/19723/19723_12.jpg,Jakarta Kizuna Ekiden,http://results.scorenow.co.id/myresults.aspx?uid=19723-12-1-10068,http://results.scorenow.co.id/results.aspx?CId=19723&RId=12
384,334,HASFANTASTIC,01:26:18,01:25:35,00:17:03,00:00:43,00:20:46,00:00:44,00:23:52,00:00:33,00:22:33,Jakarta Kizuna Ekiden 2017,https://images.racetec.net/results/racelogo/19723/19723_12.jpg,Jakarta Kizuna Ekiden,http://results.scorenow.co.id/myresults.aspx?uid=19723-12-1-10017,http://results.scorenow.co.id/results.aspx?CId=19723&RId=12
385,355,BERLIAN SISTEM INFORMASI 3,01:27:15,01:26:27,00:15:06,00:00:41,00:21:38,00:00:36,00:33:12,00:00:24,00:15:35,Jakarta Kizuna Ekiden 2017,https://images.racetec.net/results/racelogo/19723/19723_12.jpg,Jakarta Kizuna Ekiden,http://results.scorenow.co.id/myresults.aspx?uid=19723-12-1-10038,http://results.scorenow.co.id/results.aspx?CId=19723&RId=12
386,97,PANASONIC REF,01:27:52,01:26:58,00:14:54,00:00:41,00:24:21,00:00:49,00:22:15,00:00:30,00:24:18,Jakarta Kizuna Ekiden 2017,https://images.racetec.net/results/racelogo/19723/19723_12.jpg,Jakarta Kizuna Ekiden,http://results.scorenow.co.id/myresults.aspx?uid=19723-12-1-9780,http://results.scorenow.co.id/results.aspx?CId=19723&RId=12
387,53,ANA 9,01:31:43,01:31:05,00:21:35,00:00:44,00:27:09,00:00:30,00:17:12,00:00:30,00:24:00,Jakarta Kizuna Ekiden 2017,https://images.racetec.net/results/racelogo/19723/19723_12.jpg,Jakarta Kizuna Ekiden,http://results.scorenow.co.id/myresults.aspx?uid=19723-12-1-9736,http://results.scorenow.co.id/results.aspx?CId=19723&RId=12
388,47,ANA 3,01:32:11,01:31:29,00:22:32,00:00:44,00:22:44,00:00:42,00:19:17,00:00:30,00:25:39,Jakarta Kizuna Ekiden 2017,https://images.racetec.net/results/racelogo/19723/19723_12.jpg,Jakarta Kizuna Ekiden,http://results.scorenow.co.id/myresults.aspx?uid=19723-12-1-9730,http://results.scorenow.co.id/results.aspx?CId=19723&RId=12
389,46,ANA 2,01:32:39,01:31:58,00:20:21,00:00:46,00:30:06,00:00:48,00:15:57,00:00:27,00:24:10,Jakarta Kizuna Ekiden 2017,https://images.racetec.net/results/racelogo/19723/19723_12.jpg,Jakarta Kizuna Ekiden,http://results.scorenow.co.id/myresults.aspx?uid=19723-12-1-9729,http://results.scorenow.co.id/results.aspx?CId=19723&RId=12
,11,PANIN DAI ICHI LIFE WITH PANIN BANK 2,DQ,DQ,00:11:16,00:00:33,00:11:56,00:14:16,,,,Jakarta Kizuna Ekiden 2017,https://images.racetec.net/results/racelogo/19723/19723_12.jpg,Jakarta Kizuna Ekiden,http://results.scorenow.co.id/myresults.aspx?uid=19723-12-1-9694,http://results.scorenow.co.id/results.aspx?CId=19723&RId=12
,32,SF10,DQ,DQ,00:37:36,-00:13:17,,,,,,Jakarta Kizuna Ekiden 2017,https://images.racetec.net/results/racelogo/19723/19723_12.jpg,Jakarta Kizuna Ekiden,http://results.scorenow.co.id/myresults.aspx?uid=19723-12-1-9715,http://results.scorenow.co.id/results.aspx?CId=19723&RId=12
,71,MITSUBISHI CORPORATION 6,DQ,DQ,00:12:41,00:18:23,00:18:45,00:00:36,,,,Jakarta Kizuna Ekiden 2017,https://images.racetec.net/results/racelogo/19723/19723_12.jpg,Jakarta Kizuna Ekiden,http://results.scorenow.co.id/myresults.aspx?uid=19723-12-1-9754,http://results.scorenow.co.id/results.aspx?CId=19723&RId=12
,121,SOMPO 3,DQ,DQ,00:40:00,-00:15:36,00:33:52,-00:17:36,,00:58:43,,Jakarta Kizuna Ekiden 2017,https://images.racetec.net/results/racelogo/19723/19723_12.jpg,Jakarta Kizuna Ekiden,http://results.scorenow.co.id/myresults.aspx?uid=19723-12-1-9804,http://results.scorenow.co.id/results.aspx?CId=19723&RId=12
,142,YKK AP 1,DQ,DQ,00:13:37,00:14:42,00:10:39,00:00:31,,,,Jakarta Kizuna Ekiden 2017,https://images.racetec.net/results/racelogo/19723/19723_12.jpg,Jakarta Kizuna Ekiden,http://results.scorenow.co.id/myresults.aspx?uid=19723-12-1-9825,http://results.scorenow.co.id/results.aspx?CId=19723&RId=12
,196,G TEKT MATAHARI,DQ,DQ,00:10:42,00:00:30,00:10:40,00:11:55,,,,Jakarta Kizuna Ekiden 2017,https://images.racetec.net/results/racelogo/19723/19723_12.jpg,Jakarta Kizuna Ekiden,http://results.scorenow.co.id/myresults.aspx?uid=19723-12-1-9879,http://results.scorenow.co.id/results.aspx?CId=19723&RId=12
,241,MARUBENI 7,DQ,DQ,00:12:02,00:00:41,00:14:48,00:00:52,00:23:31,,,Jakarta Kizuna Ekiden 2017,https://images.racetec.net/results/racelogo/19723/19723_12.jpg,Jakarta Kizuna Ekiden,http://results.scorenow.co.id/myresults.aspx?uid=19723-12-1-9924,http://results.scorenow.co.id/results.aspx?CId=19723&RId=12
