Pos,Race No,Name,Time,Category,Cat Pos,Gender,Gen Pos,Country,Swim,Cycle,Run,race_name,race_large_logo,race_category,runner_id,race_link
61,559,HANDRA TJHIA,02:02:10,Q (MALE 38-43),12,Male,55,Indonesia,00:20:48,01:00:20,00:32:58,Sungailiat Triathlon,https://images.racetec.net/results/racelogo/19723/19723_31.jpg,Sprint Distance,http://results.scorenow.co.id/myresults.aspx?uid=19723-31-3-46000,http://results.scorenow.co.id/results.aspx?CId=19723&RId=31
62,627,OTTO PRATAMA,02:02:26,U (MALE 50+),9,Male,56,Indonesia,00:23:45,00:53:25,00:33:53,Sungailiat Triathlon,https://images.racetec.net/results/racelogo/19723/19723_31.jpg,Sprint Distance,http://results.scorenow.co.id/myresults.aspx?uid=19723-31-3-46068,http://results.scorenow.co.id/results.aspx?CId=19723&RId=31
63,605,ANDREW BASSFORD,02:02:33,S (MALE 44-49),12,Male,57,Australia,00:21:11,00:56:36,00:35:49,Sungailiat Triathlon,https://images.racetec.net/results/racelogo/19723/19723_31.jpg,Sprint Distance,http://results.scorenow.co.id/myresults.aspx?uid=19723-31-3-46046,http://results.scorenow.co.id/results.aspx?CId=19723&RId=31
64,551,LEONARDI KURNIAWAN,02:02:49,Q (MALE 38-43),13,Male,58,Indonesia,00:22:26,00:57:13,00:28:34,Sungailiat Triathlon,https://images.racetec.net/results/racelogo/19723/19723_31.jpg,Sprint Distance,http://results.scorenow.co.id/myresults.aspx?uid=19723-31-3-45992,http://results.scorenow.co.id/results.aspx?CId=19723&RId=31
65,629,TEDDY DANAS,02:02:56,U (MALE 50+),10,Male,59,Indonesia,00:24:14,00:57:05,00:32:28,Sungailiat Triathlon,https://images.racetec.net/results/racelogo/19723/19723_31.jpg,Sprint Distance,http://results.scorenow.co.id/myresults.aspx?uid=19723-31-3-46070,http://results.scorenow.co.id/results.aspx?CId=19723&RId=31
66,663,LIESELOTTE HEEDERIK,02:03:32,R (FEMALE 38-43),2,Female,7,Netherlands,00:20:15,01:02:41,00:34:36,Sungailiat Triathlon,https://images.racetec.net/results/racelogo/19723/19723_31.jpg,Sprint Distance,http://results.scorenow.co.id/myresults.aspx?uid=19723-31-3-46104,http://results.scorenow.co.id/results.aspx?CId=19723&RId=31
67,614,ROOY SALAMONY,02:04:20,S (MALE 44-49),13,Male,60,Indonesia,00:27:50,00:58:57,00:27:57,Sungailiat Triathlon,https://images.racetec.net/results/racelogo/19723/19723_31.jpg,Sprint Distance,http://results.scorenow.co.id/myresults.aspx?uid=19723-31-3-46055,http://results.scorenow.co.id/results.aspx?CId=19723&RId=31
68,635,TOMMY PRATOMO,02:04:23,U (MALE 50+),11,Male,61,Indonesia,00:25:23,00:51:03,00:38:51,Sungailiat Triathlon,https://images.racetec.net/results/racelogo/19723/19723_31.jpg,Sprint Distance,http://results.scorenow.co.id/myresults.aspx?uid=19723-31-3-46076,http://results.scorenow.co.id/results.aspx?CId=19723&RId=31
69,690,ZACKY BADRUDIN,02:04:31,N (MALE 32-37),11,Male,62,Indonesia,00:22:38,00:57:30,00:33:02,Sungailiat Triathlon,https://images.racetec.net/results/racelogo/19723/19723_31.jpg,Sprint Distance,http://results.scorenow.co.id/myresults.aspx?uid=19723-31-3-46131,http://results.scorenow.co.id/results.aspx?CId=19723&RId=31
70,553,BENY YUSRON,02:04:36,Q (MALE 38-43),14,Male,63,Indonesia,00:28:48,00:53:48,00:31:49,Sungailiat Triathlon,https://images.racetec.net/results/racelogo/19723/19723_31.jpg,Sprint Distance,http://results.scorenow.co.id/myresults.aspx?uid=19723-31-3-45994,http://results.scorenow.co.id/results.aspx?CId=19723&RId=31
71,692,RIADI ARSANDI,02:04:38,L (MALE 16-31),12,Male,64,Indonesia,00:24:58,01:03:07,00:27:04,Sungailiat Triathlon,https://images.racetec.net/results/racelogo/19723/19723_31.jpg,Sprint Distance,http://results.scorenow.co.id/myresults.aspx?uid=19723-31-3-46133,http://results.scorenow.co.id/results.aspx?CId=19723&RId=31
72,570,BABA PRAMUDYA RUZUAR,02:04:58,Q (MALE 38-43),15,Male,65,Indonesia,00:31:56,00:52:54,00:32:22,Sungailiat Triathlon,https://images.racetec.net/results/racelogo/19723/19723_31.jpg,Sprint Distance,http://results.scorenow.co.id/myresults.aspx?uid=19723-31-3-46011,http://results.scorenow.co.id/results.aspx?CId=19723&RId=31
73,631,MASARU RIUPASSA,02:05:50,U (MALE 50+),12,Male,66,Indonesia,00:24:24,00:59:09,00:33:53,Sungailiat Triathlon,https://images.racetec.net/results/racelogo/19723/19723_31.jpg,Sprint Distance,http://results.scorenow.co.id/myresults.aspx?uid=19723-31-3-46072,http://results.scorenow.co.id/results.aspx?CId=19723&RId=31
74,516,DIMAS CHANDRA,02:05:59,L (MALE 16-31),13,Male,67,Indonesia,00:21:40,00:57:01,00:39:03,Sungailiat Triathlon,https://images.racetec.net/results/racelogo/19723/19723_31.jpg,Sprint Distance,http://results.scorenow.co.id/myresults.aspx?uid=19723-31-3-45957,http://results.scorenow.co.id/results.aspx?CId=19723&RId=31
75,680,VERONICA YANTI,02:06:01,T (FEMALE 44-49),1,Female,8,Indonesia,00:26:50,00:57:51,00:33:17,Sungailiat Triathlon,https://images.racetec.net/results/racelogo/19723/19723_31.jpg,Sprint Distance,http://results.scorenow.co.id/myresults.aspx?uid=19723-31-3-46121,http://results.scorenow.co.id/results.aspx?CId=19723&RId=31
76,677,FRISCA HUTAPEA,02:06:13,T (FEMALE 44-49),2,Female,9,Indonesia,00:22:43,01:04:34,00:31:15,Sungailiat Triathlon,https://images.racetec.net/results/racelogo/19723/19723_31.jpg,Sprint Distance,http://results.scorenow.co.id/myresults.aspx?uid=19723-31-3-46118,http://results.scorenow.co.id/results.aspx?CId=19723&RId=31
77,669,MISTY DIANSHARIRA,02:06:15,T (FEMALE 44-49),3,Female,10,Indonesia,00:26:07,00:56:36,00:36:31,Sungailiat Triathlon,https://images.racetec.net/results/racelogo/19723/19723_31.jpg,Sprint Distance,http://results.scorenow.co.id/myresults.aspx?uid=19723-31-3-46110,http://results.scorenow.co.id/results.aspx?CId=19723&RId=31
78,616,ARIFIN TANUJAYA,02:06:16,S (MALE 44-49),14,Male,68,Indonesia,00:23:25,00:57:43,00:32:37,Sungailiat Triathlon,https://images.racetec.net/results/racelogo/19723/19723_31.jpg,Sprint Distance,http://results.scorenow.co.id/myresults.aspx?uid=19723-31-3-46057,http://results.scorenow.co.id/results.aspx?CId=19723&RId=31
79,525,ADE GUNAWAN,02:06:33,N (MALE 32-37),12,Male,69,Indonesia,00:22:53,01:00:25,00:33:41,Sungailiat Triathlon,https://images.racetec.net/results/racelogo/19723/19723_31.jpg,Sprint Distance,http://results.scorenow.co.id/myresults.aspx?uid=19723-31-3-45966,http://results.scorenow.co.id/results.aspx?CId=19723&RId=31
80,548,DONI BERNI PRITAMA,02:06:39,Q (MALE 38-43),16,Male,70,Indonesia,00:26:08,00:58:35,00:32:16,Sungailiat Triathlon,https://images.racetec.net/results/racelogo/19723/19723_31.jpg,Sprint Distance,http://results.scorenow.co.id/myresults.aspx?uid=19723-31-3-45989,http://results.scorenow.co.id/results.aspx?CId=19723&RId=31
81,602,FARID BACHTIAR EFFENDI,02:06:49,S (MALE 44-49),15,Male,71,Indonesia,00:23:17,00:58:12,00:37:01,Sungailiat Triathlon,https://images.racetec.net/results/racelogo/19723/19723_31.jpg,Sprint Distance,http://results.scorenow.co.id/myresults.aspx?uid=19723-31-3-46043,http://results.scorenow.co.id/results.aspx?CId=19723&RId=31
82,673,CHRISTIN ISKANDAR,02:07:39,T (FEMALE 44-49),4,Female,11,Indonesia,00:19:19,01:02:57,00:37:13,Sungailiat Triathlon,https://images.racetec.net/results/racelogo/19723/19723_31.jpg,Sprint Distance,http://results.scorenow.co.id/myresults.aspx?uid=19723-31-3-46114,http://results.scorenow.co.id/results.aspx?CId=19723&RId=31
83,509,EDDY HANDOKO,02:08:16,L (MALE 16-31),14,Male,72,Indonesia,00:35:12,00:55:51,00:28:25,Sungailiat Triathlon,https://images.racetec.net/results/racelogo/19723/19723_31.jpg,Sprint Distance,http://results.scorenow.co.id/myresults.aspx?uid=19723-31-3-45950,http://results.scorenow.co.id/results.aspx?CId=19723&RId=31
84,517,YOANES NAFTALIANTO,02:08:29,L (MALE 16-31),15,Male,73,Indonesia,00:21:25,01:00:26,00:38:52,Sungailiat Triathlon,https://images.racetec.net/results/racelogo/19723/19723_31.jpg,Sprint Distance,http://results.scorenow.co.id/myresults.aspx?uid=19723-31-3-45958,http://results.scorenow.co.id/results.aspx?CId=19723&RId=31
85,586,RENATO JOESAKI,02:09:42,Q (MALE 38-43),17,Male,74,Indonesia,00:27:49,00:56:17,00:36:11,Sungailiat Triathlon,https://images.racetec.net/results/racelogo/19723/19723_31.jpg,Sprint Distance,http://results.scorenow.co.id/myresults.aspx?uid=19723-31-3-46027,http://results.scorenow.co.id/results.aspx?CId=19723&RId=31
86,518,NOBERTUS FUBIANTO ATMAJIE,02:10:33,L (MALE 16-31),16,Male,75,Indonesia,00:30:22,01:01:36,00:29:19,Sungailiat Triathlon,https://images.racetec.net/results/racelogo/19723/19723_31.jpg,Sprint Distance,http://results.scorenow.co.id/myresults.aspx?uid=19723-31-3-45959,http://results.scorenow.co.id/results.aspx?CId=19723&RId=31
87,611,HERU DJATMIKO,02:10:45,S (MALE 44-49),16,Male,76,Indonesia,00:23:10,01:00:30,00:37:12,Sungailiat Triathlon,https://images.racetec.net/results/racelogo/19723/19723_31.jpg,Sprint Distance,http://results.scorenow.co.id/myresults.aspx?uid=19723-31-3-46052,http://results.scorenow.co.id/results.aspx?CId=19723&RId=31
88,592,ADI RIYADI,02:10:53,S (MALE 44-49),17,Male,77,Indonesia,00:19:50,01:01:20,00:39:55,Sungailiat Triathlon,https://images.racetec.net/results/racelogo/19723/19723_31.jpg,Sprint Distance,http://results.scorenow.co.id/myresults.aspx?uid=19723-31-3-46033,http://results.scorenow.co.id/results.aspx?CId=19723&RId=31
89,581,HADE MBOI,02:11:30,Q (MALE 38-43),18,Male,78,Indonesia,00:23:23,01:00:00,00:40:43,Sungailiat Triathlon,https://images.racetec.net/results/racelogo/19723/19723_31.jpg,Sprint Distance,http://results.scorenow.co.id/myresults.aspx?uid=19723-31-3-46022,http://results.scorenow.co.id/results.aspx?CId=19723&RId=31
90,547,SRI YUDHARTO RIWIDAGDO,02:11:42,Q (MALE 38-43),19,Male,79,Indonesia,00:25:05,00:56:20,00:38:57,Sungailiat Triathlon,https://images.racetec.net/results/racelogo/19723/19723_31.jpg,Sprint Distance,http://results.scorenow.co.id/myresults.aspx?uid=19723-31-3-45988,http://results.scorenow.co.id/results.aspx?CId=19723&RId=31
91,538,ROBERTUS EDISON,02:11:53,N (MALE 32-37),13,Male,80,Indonesia,00:21:23,00:54:49,00:43:52,Sungailiat Triathlon,https://images.racetec.net/results/racelogo/19723/19723_31.jpg,Sprint Distance,http://results.scorenow.co.id/myresults.aspx?uid=19723-31-3-45979,http://results.scorenow.co.id/results.aspx?CId=19723&RId=31
92,505,ROBY FAUZAN,02:12:02,L (MALE 16-31),17,Male,81,Indonesia,00:26:20,01:00:22,00:37:50,Sungailiat Triathlon,https://images.racetec.net/results/racelogo/19723/19723_31.jpg,Sprint Distance,http://results.scorenow.co.id/myresults.aspx?uid=19723-31-3-45946,http://results.scorenow.co.id/results.aspx?CId=19723&RId=31
93,537,RICKY GANDAWIJAYA,02:12:08,N (MALE 32-37),14,Male,82,Indonesia,00:32:36,01:02:34,00:28:48,Sungailiat Triathlon,https://images.racetec.net/results/racelogo/19723/19723_31.jpg,Sprint Distance,http://results.scorenow.co.id/myresults.aspx?uid=19723-31-3-45978,http://results.scorenow.co.id/results.aspx?CId=19723&RId=31
94,579,YUSUF GUNAWAN,02:12:58,Q (MALE 38-43),20,Male,83,Indonesia,00:25:44,00:58:45,00:38:32,Sungailiat Triathlon,https://images.racetec.net/results/racelogo/19723/19723_31.jpg,Sprint Distance,http://results.scorenow.co.id/myresults.aspx?uid=19723-31-3-46020,http://results.scorenow.co.id/results.aspx?CId=19723&RId=31
95,560,HEIGUS IQBAL,02:13:11,Q (MALE 38-43),21,Male,84,Indonesia,00:24:01,00:58:37,00:41:25,Sungailiat Triathlon,https://images.racetec.net/results/racelogo/19723/19723_31.jpg,Sprint Distance,http://results.scorenow.co.id/myresults.aspx?uid=19723-31-3-46001,http://results.scorenow.co.id/results.aspx?CId=19723&RId=31
96,578,ADIJAYA SUTISNA,02:13:43,Q (MALE 38-43),22,Male,85,Indonesia,00:27:27,01:01:28,00:33:40,Sungailiat Triathlon,https://images.racetec.net/results/racelogo/19723/19723_31.jpg,Sprint Distance,http://results.scorenow.co.id/myresults.aspx?uid=19723-31-3-46019,http://results.scorenow.co.id/results.aspx?CId=19723&RId=31
97,546,DANDY KALIGIS,02:13:59,Q (MALE 38-43),23,Male,86,Indonesia,00:25:02,01:00:26,00:38:56,Sungailiat Triathlon,https://images.racetec.net/results/racelogo/19723/19723_31.jpg,Sprint Distance,http://results.scorenow.co.id/myresults.aspx?uid=19723-31-3-45987,http://results.scorenow.co.id/results.aspx?CId=19723&RId=31
98,508,MORDEKHAI DEKHA,02:14:09,L (MALE 16-31),18,Male,87,Indonesia,00:23:44,01:04:12,00:36:33,Sungailiat Triathlon,https://images.racetec.net/results/racelogo/19723/19723_31.jpg,Sprint Distance,http://results.scorenow.co.id/myresults.aspx?uid=19723-31-3-45949,http://results.scorenow.co.id/results.aspx?CId=19723&RId=31
99,647,AMANDA CININTA,02:14:13,M (FEMALE 16-31),2,Female,12,Indonesia,00:26:19,01:04:17,00:37:44,Sungailiat Triathlon,https://images.racetec.net/results/racelogo/19723/19723_31.jpg,Sprint Distance,http://results.scorenow.co.id/myresults.aspx?uid=19723-31-3-46088,http://results.scorenow.co.id/results.aspx?CId=19723&RId=31
100,504,FIRMAN MAULANA,02:16:07,L (MALE 16-31),19,Male,88,Indonesia,00:23:06,00:58:49,00:43:43,Sungailiat Triathlon,https://images.racetec.net/results/racelogo/19723/19723_31.jpg,Sprint Distance,http://results.scorenow.co.id/myresults.aspx?uid=19723-31-3-45945,http://results.scorenow.co.id/results.aspx?CId=19723&RId=31
