Pos,Bib No,Name,Time,Gender,Gen Pos,Country,Finish,race_name,race_large_logo,race_category,runner_id,race_link
113,2169,Yulistin Martina,07:24:31,Female,36,Indonesia,07:24:06,Bali Ultra Trail,https://images.racetec.net/results/racelogo/19723/19723_144.png,25K,http://results.scorenow.co.id/myresults.aspx?uid=19723-144-3-187804,http://results.scorenow.co.id/results.aspx?CId=19723&RId=144
114,2159,Evan Justin,07:24:36,Male,78,Indonesia,07:23:55,Bali Ultra Trail,https://images.racetec.net/results/racelogo/19723/19723_144.png,25K,http://results.scorenow.co.id/myresults.aspx?uid=19723-144-3-187794,http://results.scorenow.co.id/results.aspx?CId=19723&RId=144
115,2176,Yvonne Lew,07:26:57,Female,37,Singapore,07:26:35,Bali Ultra Trail,https://images.racetec.net/results/racelogo/19723/19723_144.png,25K,http://results.scorenow.co.id/myresults.aspx?uid=19723-144-3-187811,http://results.scorenow.co.id/results.aspx?CId=19723&RId=144
116,2106,Thi Dong Bui,07:28:25,Female,38,Vietnam,07:28:20,Bali Ultra Trail,https://images.racetec.net/results/racelogo/19723/19723_144.png,25K,http://results.scorenow.co.id/myresults.aspx?uid=19723-144-3-187741,http://results.scorenow.co.id/results.aspx?CId=19723&RId=144
117,2160,Kevin Surya Perdana,07:32:12,Male,79,Indonesia,07:31:30,Bali Ultra Trail,https://images.racetec.net/results/racelogo/19723/19723_144.png,25K,http://results.scorenow.co.id/myresults.aspx?uid=19723-144-3-187795,http://results.scorenow.co.id/results.aspx?CId=19723&RId=144
118,2131,Jonny Sibih,07:34:03,Male,80,Indonesia,07:33:49,Bali Ultra Trail,https://images.racetec.net/results/racelogo/19723/19723_144.png,25K,http://results.scorenow.co.id/myresults.aspx?uid=19723-144-3-187766,http://results.scorenow.co.id/results.aspx?CId=19723&RId=144
119,2071,Immanuel Sampetua,07:37:02,Male,81,Indonesia,07:36:52,Bali Ultra Trail,https://images.racetec.net/results/racelogo/19723/19723_144.png,25K,http://results.scorenow.co.id/myresults.aspx?uid=19723-144-3-187706,http://results.scorenow.co.id/results.aspx?CId=19723&RId=144
120,2066,Ngoc Pham,07:37:30,Female,39,Vietnam,07:37:08,Bali Ultra Trail,https://images.racetec.net/results/racelogo/19723/19723_144.png,25K,http://results.scorenow.co.id/myresults.aspx?uid=19723-144-3-187701,http://results.scorenow.co.id/results.aspx?CId=19723&RId=144
121,2167,Huy Thanh Tung Tran,07:44:19,Male,82,Vietnam,07:44:06,Bali Ultra Trail,https://images.racetec.net/results/racelogo/19723/19723_144.png,25K,http://results.scorenow.co.id/myresults.aspx?uid=19723-144-3-187802,http://results.scorenow.co.id/results.aspx?CId=19723&RId=144
122,2114,Thi Thu Huong Nguyen,07:44:23,Female,40,Vietnam,07:44:12,Bali Ultra Trail,https://images.racetec.net/results/racelogo/19723/19723_144.png,25K,http://results.scorenow.co.id/myresults.aspx?uid=19723-144-3-187749,http://results.scorenow.co.id/results.aspx?CId=19723&RId=144
123,2115,Hong Tu Nguyen,07:44:28,Male,83,Vietnam,07:44:17,Bali Ultra Trail,https://images.racetec.net/results/racelogo/19723/19723_144.png,25K,http://results.scorenow.co.id/myresults.aspx?uid=19723-144-3-187750,http://results.scorenow.co.id/results.aspx?CId=19723&RId=144
124,2138,Nguyen Duc,07:58:55,Male,84,Vietnam,07:58:40,Bali Ultra Trail,https://images.racetec.net/results/racelogo/19723/19723_144.png,25K,http://results.scorenow.co.id/myresults.aspx?uid=19723-144-3-187773,http://results.scorenow.co.id/results.aspx?CId=19723&RId=144
,2022,Sufyan Suri,DNF,Male,,Indonesia,,Bali Ultra Trail,https://images.racetec.net/results/racelogo/19723/19723_144.png,25K,http://results.scorenow.co.id/myresults.aspx?uid=19723-144-3-187657,http://results.scorenow.co.id/results.aspx?CId=19723&RId=144
,2043,Anuar Asmawi,DNF,Male,,Malaysia,,Bali Ultra Trail,https://images.racetec.net/results/racelogo/19723/19723_144.png,25K,http://results.scorenow.co.id/myresults.aspx?uid=19723-144-3-187678,http://results.scorenow.co.id/results.aspx?CId=19723&RId=144
,2048,Huang Teng Chuan,DNF,Male,,Taiwan,,Bali Ultra Trail,https://images.racetec.net/results/racelogo/19723/19723_144.png,25K,http://results.scorenow.co.id/myresults.aspx?uid=19723-144-3-187683,http://results.scorenow.co.id/results.aspx?CId=19723&RId=144
,2049,Song Wen Shyang,DNF,Male,,Indonesia,,Bali Ultra Trail,https://images.racetec.net/results/racelogo/19723/19723_144.png,25K,http://results.scorenow.co.id/myresults.aspx?uid=19723-144-3-187684,http://results.scorenow.co.id/results.aspx?CId=19723&RId=144
,2051,Le Thi Sen,DNF,Female,,Vietnam,,Bali Ultra Trail,https://images.racetec.net/results/racelogo/19723/19723_144.png,25K,http://results.scorenow.co.id/myresults.aspx?uid=19723-144-3-187686,http://results.scorenow.co.id/results.aspx?CId=19723&RId=144
,2058,Dian Widhowaty,DNF,Female,,Indonesia,,Bali Ultra Trail,https://images.racetec.net/results/racelogo/19723/19723_144.png,25K,http://results.scorenow.co.id/myresults.aspx?uid=19723-144-3-187693,http://results.scorenow.co.id/results.aspx?CId=19723&RId=144
,2069,Malvin Vito,DNF,Male,,Indonesia,,Bali Ultra Trail,https://images.racetec.net/results/racelogo/19723/19723_144.png,25K,http://results.scorenow.co.id/myresults.aspx?uid=19723-144-3-187704,http://results.scorenow.co.id/results.aspx?CId=19723&RId=144
,2075,Raynaldo Adeputra,DNF,Male,,Indonesia,,Bali Ultra Trail,https://images.racetec.net/results/racelogo/19723/19723_144.png,25K,http://results.scorenow.co.id/myresults.aspx?uid=19723-144-3-187710,http://results.scorenow.co.id/results.aspx?CId=19723&RId=144
,2080,Nur Kamariah Kasim,DNF,Female,,Malaysia,,Bali Ultra Trail,https://images.racetec.net/results/racelogo/19723/19723_144.png,25K,http://results.scorenow.co.id/myresults.aspx?uid=19723-144-3-187715,http://results.scorenow.co.id/results.aspx?CId=19723&RId=144
,2085,Chi Keung William Lam,DNF,Male,,England,01:58:52,Bali Ultra Trail,https://images.racetec.net/results/racelogo/19723/19723_144.png,25K,http://results.scorenow.co.id/myresults.aspx?uid=19723-144-3-187720,http://results.scorenow.co.id/results.aspx?CId=19723&RId=144
,2086,Hsin Hsiang Huang,DNF,Male,,Taiwan,,Bali Ultra Trail,https://images.racetec.net/results/racelogo/19723/19723_144.png,25K,http://results.scorenow.co.id/myresults.aspx?uid=19723-144-3-187721,http://results.scorenow.co.id/results.aspx?CId=19723&RId=144
,2087,Yuan Ching Huang,DNF,Male,,Taiwan,01:58:56,Bali Ultra Trail,https://images.racetec.net/results/racelogo/19723/19723_144.png,25K,http://results.scorenow.co.id/myresults.aspx?uid=19723-144-3-187722,http://results.scorenow.co.id/results.aspx?CId=19723&RId=144
,2088,Irene Irene,DNF,Female,,Indonesia,,Bali Ultra Trail,https://images.racetec.net/results/racelogo/19723/19723_144.png,25K,http://results.scorenow.co.id/myresults.aspx?uid=19723-144-3-187723,http://results.scorenow.co.id/results.aspx?CId=19723&RId=144
,2089,Rocky Daniel Awairaro,DNF,Male,,Indonesia,,Bali Ultra Trail,https://images.racetec.net/results/racelogo/19723/19723_144.png,25K,http://results.scorenow.co.id/myresults.aspx?uid=19723-144-3-187724,http://results.scorenow.co.id/results.aspx?CId=19723&RId=144
,2090,I Putu Gde Sanjaya,DNF,Male,,Indonesia,,Bali Ultra Trail,https://images.racetec.net/results/racelogo/19723/19723_144.png,25K,http://results.scorenow.co.id/myresults.aspx?uid=19723-144-3-187725,http://results.scorenow.co.id/results.aspx?CId=19723&RId=144
,2091,Sherryn Sherryn,DNF,Female,,Indonesia,,Bali Ultra Trail,https://images.racetec.net/results/racelogo/19723/19723_144.png,25K,http://results.scorenow.co.id/myresults.aspx?uid=19723-144-3-187726,http://results.scorenow.co.id/results.aspx?CId=19723&RId=144
,2095,Thy Hoang Dao Diem,DNF,Female,,Vietnam,,Bali Ultra Trail,https://images.racetec.net/results/racelogo/19723/19723_144.png,25K,http://results.scorenow.co.id/myresults.aspx?uid=19723-144-3-187730,http://results.scorenow.co.id/results.aspx?CId=19723&RId=144
,2098,Thi Tuyet Thach,DNF,Female,,Vietnam,,Bali Ultra Trail,https://images.racetec.net/results/racelogo/19723/19723_144.png,25K,http://results.scorenow.co.id/myresults.aspx?uid=19723-144-3-187733,http://results.scorenow.co.id/results.aspx?CId=19723&RId=144
,2101,Thi Van Khanh Nguyen,DNF,Female,,Vietnam,,Bali Ultra Trail,https://images.racetec.net/results/racelogo/19723/19723_144.png,25K,http://results.scorenow.co.id/myresults.aspx?uid=19723-144-3-187736,http://results.scorenow.co.id/results.aspx?CId=19723&RId=144
,2102,Phuong Thu Oanh Nguyen,DNF,Female,,Vietnam,,Bali Ultra Trail,https://images.racetec.net/results/racelogo/19723/19723_144.png,25K,http://results.scorenow.co.id/myresults.aspx?uid=19723-144-3-187737,http://results.scorenow.co.id/results.aspx?CId=19723&RId=144
,2120,LE HAI AU PHAM,DNF,Female,,Vietnam,,Bali Ultra Trail,https://images.racetec.net/results/racelogo/19723/19723_144.png,25K,http://results.scorenow.co.id/myresults.aspx?uid=19723-144-3-187755,http://results.scorenow.co.id/results.aspx?CId=19723&RId=144
,2121,Trung Linh Ngo,DNF,Male,,Vietnam,,Bali Ultra Trail,https://images.racetec.net/results/racelogo/19723/19723_144.png,25K,http://results.scorenow.co.id/myresults.aspx?uid=19723-144-3-187756,http://results.scorenow.co.id/results.aspx?CId=19723&RId=144
,2122,Thi Thanh Nhat Nguyen,DNF,Female,,Vietnam,,Bali Ultra Trail,https://images.racetec.net/results/racelogo/19723/19723_144.png,25K,http://results.scorenow.co.id/myresults.aspx?uid=19723-144-3-187757,http://results.scorenow.co.id/results.aspx?CId=19723&RId=144
,2126,Vu Thuy Nga,DNF,Female,,Vietnam,,Bali Ultra Trail,https://images.racetec.net/results/racelogo/19723/19723_144.png,25K,http://results.scorenow.co.id/myresults.aspx?uid=19723-144-3-187761,http://results.scorenow.co.id/results.aspx?CId=19723&RId=144
,2128,Mulya Hernandang,DNF,Male,,Indonesia,,Bali Ultra Trail,https://images.racetec.net/results/racelogo/19723/19723_144.png,25K,http://results.scorenow.co.id/myresults.aspx?uid=19723-144-3-187763,http://results.scorenow.co.id/results.aspx?CId=19723&RId=144
,2132,Viet Nhan Tran,DNF,Male,,Vietnam,,Bali Ultra Trail,https://images.racetec.net/results/racelogo/19723/19723_144.png,25K,http://results.scorenow.co.id/myresults.aspx?uid=19723-144-3-187767,http://results.scorenow.co.id/results.aspx?CId=19723&RId=144
