Pos,Bib No,Name,Time,Gender,Gen Pos,Country,Finish,race_name,race_large_logo,race_category,runner_id,race_link
35,5013,Muhammad Syahrudin,09:22:04,Male,24,Indonesia,09:21:57,Bali Ultra Trail,https://images.racetec.net/results/racelogo/19723/19723_144.png,50K,http://results.scorenow.co.id/myresults.aspx?uid=19723-144-2-187508,http://results.scorenow.co.id/results.aspx?CId=19723&RId=144
36,45,MADE BUDIANA,09:35:06,Male,25,Indonesia,09:34:59,Bali Ultra Trail,https://images.racetec.net/results/racelogo/19723/19723_144.png,50K,http://results.scorenow.co.id/myresults.aspx?uid=19723-144-2-187494,http://results.scorenow.co.id/results.aspx?CId=19723&RId=144
37,5140,Halimatun Saadiah,09:35:50,Female,12,,09:35:41,Bali Ultra Trail,https://images.racetec.net/results/racelogo/19723/19723_144.png,50K,http://results.scorenow.co.id/myresults.aspx?uid=19723-144-2-187635,http://results.scorenow.co.id/results.aspx?CId=19723&RId=144
38,5105,Abdul Rahman Muhammad Ishak,09:35:53,Male,26,Indonesia,09:35:40,Bali Ultra Trail,https://images.racetec.net/results/racelogo/19723/19723_144.png,50K,http://results.scorenow.co.id/myresults.aspx?uid=19723-144-2-187600,http://results.scorenow.co.id/results.aspx?CId=19723&RId=144
39,5051,Ngurah Meiada,09:36:38,Male,27,Indonesia,09:36:30,Bali Ultra Trail,https://images.racetec.net/results/racelogo/19723/19723_144.png,50K,http://results.scorenow.co.id/myresults.aspx?uid=19723-144-2-187546,http://results.scorenow.co.id/results.aspx?CId=19723&RId=144
40,5027,Novita Wulandari,09:38:59,Female,13,Indonesia,09:38:51,Bali Ultra Trail,https://images.racetec.net/results/racelogo/19723/19723_144.png,50K,http://results.scorenow.co.id/myresults.aspx?uid=19723-144-2-187522,http://results.scorenow.co.id/results.aspx?CId=19723&RId=144
41,5121,Fitri Utami,09:48:50,Female,14,Indonesia,09:48:42,Bali Ultra Trail,https://images.racetec.net/results/racelogo/19723/19723_144.png,50K,http://results.scorenow.co.id/myresults.aspx?uid=19723-144-2-187616,http://results.scorenow.co.id/results.aspx?CId=19723&RId=144
42,5050,Vinh Thang Nguyen,09:52:32,Male,28,Vietnam,09:52:29,Bali Ultra Trail,https://images.racetec.net/results/racelogo/19723/19723_144.png,50K,http://results.scorenow.co.id/myresults.aspx?uid=19723-144-2-187545,http://results.scorenow.co.id/results.aspx?CId=19723&RId=144
43,5063,Mohd Puzi Bin Dolah Dolah,09:54:53,Male,29,Malaysia,09:54:51,Bali Ultra Trail,https://images.racetec.net/results/racelogo/19723/19723_144.png,50K,http://results.scorenow.co.id/myresults.aspx?uid=19723-144-2-187558,http://results.scorenow.co.id/results.aspx?CId=19723&RId=144
44,5092,Amin Agus Salim,09:58:27,Male,30,Malaysia,09:58:10,Bali Ultra Trail,https://images.racetec.net/results/racelogo/19723/19723_144.png,50K,http://results.scorenow.co.id/myresults.aspx?uid=19723-144-2-187587,http://results.scorenow.co.id/results.aspx?CId=19723&RId=144
45,5107,Mohd Shahrizal Ibrahim,10:07:45,Male,31,Malaysia,10:07:27,Bali Ultra Trail,https://images.racetec.net/results/racelogo/19723/19723_144.png,50K,http://results.scorenow.co.id/myresults.aspx?uid=19723-144-2-187602,http://results.scorenow.co.id/results.aspx?CId=19723&RId=144
46,5041,Chin Weng Yew,10:11:58,Male,32,Malaysia,10:11:38,Bali Ultra Trail,https://images.racetec.net/results/racelogo/19723/19723_144.png,50K,http://results.scorenow.co.id/myresults.aspx?uid=19723-144-2-187536,http://results.scorenow.co.id/results.aspx?CId=19723&RId=144
47,5038,Xiaoyun Zeng,10:14:42,Female,15,Singapore,10:14:34,Bali Ultra Trail,https://images.racetec.net/results/racelogo/19723/19723_144.png,50K,http://results.scorenow.co.id/myresults.aspx?uid=19723-144-2-187533,http://results.scorenow.co.id/results.aspx?CId=19723&RId=144
48,5131,Sliman Reza Benotmane,10:16:04,Male,33,Indonesia,10:15:53,Bali Ultra Trail,https://images.racetec.net/results/racelogo/19723/19723_144.png,50K,http://results.scorenow.co.id/myresults.aspx?uid=19723-144-2-187626,http://results.scorenow.co.id/results.aspx?CId=19723&RId=144
49,5062,Ahmad Shauqi Shamshul Akram,10:38:41,Male,34,Malaysia,10:38:24,Bali Ultra Trail,https://images.racetec.net/results/racelogo/19723/19723_144.png,50K,http://results.scorenow.co.id/myresults.aspx?uid=19723-144-2-187557,http://results.scorenow.co.id/results.aspx?CId=19723&RId=144
50,5026,Azlani Adani,10:52:35,Male,35,Malaysia,10:52:27,Bali Ultra Trail,https://images.racetec.net/results/racelogo/19723/19723_144.png,50K,http://results.scorenow.co.id/myresults.aspx?uid=19723-144-2-187521,http://results.scorenow.co.id/results.aspx?CId=19723&RId=144
