Pos,Bib No,Name,Category,Cat Pos,Gender,race_name,race_large_logo,race_category,runner_id,race_link
61,194,Moleonoto The,Overall,55,Male,PruRide Race,https://images.racetec.net/results/racelogo/19723/19723_122.png,KOM,http://results.scorenow.co.id/myresults.aspx?uid=19723-122-3-161458,http://results.scorenow.co.id/results.aspx?CId=19723&RId=122
62,296,Valentinus Daniel Chandra,Overall,56,Male,PruRide Race,https://images.racetec.net/results/racelogo/19723/19723_122.png,KOM,http://results.scorenow.co.id/myresults.aspx?uid=19723-122-3-161560,http://results.scorenow.co.id/results.aspx?CId=19723&RId=122
63,326,Faristin Sulikhatin,Overall,7,Female,PruRide Race,https://images.racetec.net/results/racelogo/19723/19723_122.png,KOM,http://results.scorenow.co.id/myresults.aspx?uid=19723-122-3-161590,http://results.scorenow.co.id/results.aspx?CId=19723&RId=122
64,189,Edric Hermawan,Overall,57,Male,PruRide Race,https://images.racetec.net/results/racelogo/19723/19723_122.png,KOM,http://results.scorenow.co.id/myresults.aspx?uid=19723-122-3-161453,http://results.scorenow.co.id/results.aspx?CId=19723&RId=122
65,325,Moh Sahal,Overall,58,Male,PruRide Race,https://images.racetec.net/results/racelogo/19723/19723_122.png,KOM,http://results.scorenow.co.id/myresults.aspx?uid=19723-122-3-161589,http://results.scorenow.co.id/results.aspx?CId=19723&RId=122
66,263,Andika Rizki Lubis,Overall,59,Male,PruRide Race,https://images.racetec.net/results/racelogo/19723/19723_122.png,KOM,http://results.scorenow.co.id/myresults.aspx?uid=19723-122-3-161527,http://results.scorenow.co.id/results.aspx?CId=19723&RId=122
67,330,Salman Ferdian,Overall,60,Male,PruRide Race,https://images.racetec.net/results/racelogo/19723/19723_122.png,KOM,http://results.scorenow.co.id/myresults.aspx?uid=19723-122-3-161594,http://results.scorenow.co.id/results.aspx?CId=19723&RId=122
68,119,Luke Brown,Overall,61,Male,PruRide Race,https://images.racetec.net/results/racelogo/19723/19723_122.png,KOM,http://results.scorenow.co.id/myresults.aspx?uid=19723-122-3-161383,http://results.scorenow.co.id/results.aspx?CId=19723&RId=122
69,224,Ade Gin,Overall,62,Male,PruRide Race,https://images.racetec.net/results/racelogo/19723/19723_122.png,KOM,http://results.scorenow.co.id/myresults.aspx?uid=19723-122-3-161488,http://results.scorenow.co.id/results.aspx?CId=19723&RId=122
70,240,Donny Eka Putra,Overall,63,Male,PruRide Race,https://images.racetec.net/results/racelogo/19723/19723_122.png,KOM,http://results.scorenow.co.id/myresults.aspx?uid=19723-122-3-161504,http://results.scorenow.co.id/results.aspx?CId=19723&RId=122
71,115,Edi Novijanto,Overall,64,Male,PruRide Race,https://images.racetec.net/results/racelogo/19723/19723_122.png,KOM,http://results.scorenow.co.id/myresults.aspx?uid=19723-122-3-161379,http://results.scorenow.co.id/results.aspx?CId=19723&RId=122
72,103,William William,Overall,65,Male,PruRide Race,https://images.racetec.net/results/racelogo/19723/19723_122.png,KOM,http://results.scorenow.co.id/myresults.aspx?uid=19723-122-3-161367,http://results.scorenow.co.id/results.aspx?CId=19723&RId=122
73,117,Amos Pradana,Overall,66,Male,PruRide Race,https://images.racetec.net/results/racelogo/19723/19723_122.png,KOM,http://results.scorenow.co.id/myresults.aspx?uid=19723-122-3-161381,http://results.scorenow.co.id/results.aspx?CId=19723&RId=122
74,106,Wilyandi Wilyandi,Overall,67,Male,PruRide Race,https://images.racetec.net/results/racelogo/19723/19723_122.png,KOM,http://results.scorenow.co.id/myresults.aspx?uid=19723-122-3-161370,http://results.scorenow.co.id/results.aspx?CId=19723&RId=122
75,334,Nadzrul Salim,Overall,68,Male,PruRide Race,https://images.racetec.net/results/racelogo/19723/19723_122.png,KOM,http://results.scorenow.co.id/myresults.aspx?uid=19723-122-3-161598,http://results.scorenow.co.id/results.aspx?CId=19723&RId=122
76,279,Yunas Bontarya,Overall,69,Male,PruRide Race,https://images.racetec.net/results/racelogo/19723/19723_122.png,KOM,http://results.scorenow.co.id/myresults.aspx?uid=19723-122-3-161543,http://results.scorenow.co.id/results.aspx?CId=19723&RId=122
77,177,Widjoyo Soeroso,Overall,70,Male,PruRide Race,https://images.racetec.net/results/racelogo/19723/19723_122.png,KOM,http://results.scorenow.co.id/myresults.aspx?uid=19723-122-3-161441,http://results.scorenow.co.id/results.aspx?CId=19723&RId=122
78,322,Kuwat Cbc,Overall,71,Male,PruRide Race,https://images.racetec.net/results/racelogo/19723/19723_122.png,KOM,http://results.scorenow.co.id/myresults.aspx?uid=19723-122-3-161586,http://results.scorenow.co.id/results.aspx?CId=19723&RId=122
79,342,Gung Indradjaja,Overall,72,Male,PruRide Race,https://images.racetec.net/results/racelogo/19723/19723_122.png,KOM,http://results.scorenow.co.id/myresults.aspx?uid=19723-122-3-161606,http://results.scorenow.co.id/results.aspx?CId=19723&RId=122
80,250,Kisman Hj,Overall,73,Male,PruRide Race,https://images.racetec.net/results/racelogo/19723/19723_122.png,KOM,http://results.scorenow.co.id/myresults.aspx?uid=19723-122-3-161514,http://results.scorenow.co.id/results.aspx?CId=19723&RId=122
81,315,Suharto Cbc,Overall,74,Male,PruRide Race,https://images.racetec.net/results/racelogo/19723/19723_122.png,KOM,http://results.scorenow.co.id/myresults.aspx?uid=19723-122-3-161579,http://results.scorenow.co.id/results.aspx?CId=19723&RId=122
82,293,Beny Na,Overall,75,Male,PruRide Race,https://images.racetec.net/results/racelogo/19723/19723_122.png,KOM,http://results.scorenow.co.id/myresults.aspx?uid=19723-122-3-161557,http://results.scorenow.co.id/results.aspx?CId=19723&RId=122
83,195,Ana Parendrarti,Overall,8,Female,PruRide Race,https://images.racetec.net/results/racelogo/19723/19723_122.png,KOM,http://results.scorenow.co.id/myresults.aspx?uid=19723-122-3-161459,http://results.scorenow.co.id/results.aspx?CId=19723&RId=122
84,105,Yoreen Gunawan,Overall,76,Male,PruRide Race,https://images.racetec.net/results/racelogo/19723/19723_122.png,KOM,http://results.scorenow.co.id/myresults.aspx?uid=19723-122-3-161369,http://results.scorenow.co.id/results.aspx?CId=19723&RId=122
85,295,Agus Yulianto,Overall,77,Male,PruRide Race,https://images.racetec.net/results/racelogo/19723/19723_122.png,KOM,http://results.scorenow.co.id/myresults.aspx?uid=19723-122-3-161559,http://results.scorenow.co.id/results.aspx?CId=19723&RId=122
86,391,Drajat Setiawan,Overall,78,Male,PruRide Race,https://images.racetec.net/results/racelogo/19723/19723_122.png,KOM,http://results.scorenow.co.id/myresults.aspx?uid=19723-122-3-161655,http://results.scorenow.co.id/results.aspx?CId=19723&RId=122
87,394,Deny Setiawan,Overall,79,Male,PruRide Race,https://images.racetec.net/results/racelogo/19723/19723_122.png,KOM,http://results.scorenow.co.id/myresults.aspx?uid=19723-122-3-161658,http://results.scorenow.co.id/results.aspx?CId=19723&RId=122
88,321,Akhris Syaifudin Najib,Overall,80,Male,PruRide Race,https://images.racetec.net/results/racelogo/19723/19723_122.png,KOM,http://results.scorenow.co.id/myresults.aspx?uid=19723-122-3-161585,http://results.scorenow.co.id/results.aspx?CId=19723&RId=122
89,333,Azlan Ismail,Overall,81,Male,PruRide Race,https://images.racetec.net/results/racelogo/19723/19723_122.png,KOM,http://results.scorenow.co.id/myresults.aspx?uid=19723-122-3-161597,http://results.scorenow.co.id/results.aspx?CId=19723&RId=122
90,286,Simon Pasaribu,Overall,82,Male,PruRide Race,https://images.racetec.net/results/racelogo/19723/19723_122.png,KOM,http://results.scorenow.co.id/myresults.aspx?uid=19723-122-3-161550,http://results.scorenow.co.id/results.aspx?CId=19723&RId=122
91,323,Fridana Bunawan,Overall,83,Male,PruRide Race,https://images.racetec.net/results/racelogo/19723/19723_122.png,KOM,http://results.scorenow.co.id/myresults.aspx?uid=19723-122-3-161587,http://results.scorenow.co.id/results.aspx?CId=19723&RId=122
92,266,Toto Parmanto,Overall,84,Male,PruRide Race,https://images.racetec.net/results/racelogo/19723/19723_122.png,KOM,http://results.scorenow.co.id/myresults.aspx?uid=19723-122-3-161530,http://results.scorenow.co.id/results.aspx?CId=19723&RId=122
93,275,Dien Duano,Overall,85,Male,PruRide Race,https://images.racetec.net/results/racelogo/19723/19723_122.png,KOM,http://results.scorenow.co.id/myresults.aspx?uid=19723-122-3-161539,http://results.scorenow.co.id/results.aspx?CId=19723&RId=122
94,223,Daurie Hartanto,Overall,86,Male,PruRide Race,https://images.racetec.net/results/racelogo/19723/19723_122.png,KOM,http://results.scorenow.co.id/myresults.aspx?uid=19723-122-3-161487,http://results.scorenow.co.id/results.aspx?CId=19723&RId=122
95,267,Peter Sutanto,Overall,87,Male,PruRide Race,https://images.racetec.net/results/racelogo/19723/19723_122.png,KOM,http://results.scorenow.co.id/myresults.aspx?uid=19723-122-3-161531,http://results.scorenow.co.id/results.aspx?CId=19723&RId=122
96,273,Rudy Kwok,Overall,88,Male,PruRide Race,https://images.racetec.net/results/racelogo/19723/19723_122.png,KOM,http://results.scorenow.co.id/myresults.aspx?uid=19723-122-3-161537,http://results.scorenow.co.id/results.aspx?CId=19723&RId=122
97,141,Drg Chairunnisa,Overall,9,Female,PruRide Race,https://images.racetec.net/results/racelogo/19723/19723_122.png,KOM,http://results.scorenow.co.id/myresults.aspx?uid=19723-122-3-161405,http://results.scorenow.co.id/results.aspx?CId=19723&RId=122
98,111,Tan Ping Ping,Overall,10,Female,PruRide Race,https://images.racetec.net/results/racelogo/19723/19723_122.png,KOM,http://results.scorenow.co.id/myresults.aspx?uid=19723-122-3-161375,http://results.scorenow.co.id/results.aspx?CId=19723&RId=122
99,217,Nuzwar Fahrully,Overall,89,Male,PruRide Race,https://images.racetec.net/results/racelogo/19723/19723_122.png,KOM,http://results.scorenow.co.id/myresults.aspx?uid=19723-122-3-161481,http://results.scorenow.co.id/results.aspx?CId=19723&RId=122
100,216,Mudji Rachmat Kurniawan,Overall,90,Male,PruRide Race,https://images.racetec.net/results/racelogo/19723/19723_122.png,KOM,http://results.scorenow.co.id/myresults.aspx?uid=19723-122-3-161480,http://results.scorenow.co.id/results.aspx?CId=19723&RId=122
