Pos,Race No,Name,Time,Net Time,Runner 1,Transition1,Runner 2,Transition2,Runner 3,Transition3,Runner 4,race_name,race_large_logo,race_category,runner_id,race_link
161,255,FURUKAWA,01:00:14,00:59:09,00:15:10,00:00:40,00:11:12,00:04:40,00:15:33,00:00:26,00:12:29,Jakarta Kizuna Ekiden 2017,https://images.racetec.net/results/racelogo/19723/19723_12.jpg,Jakarta Kizuna Ekiden,http://results.scorenow.co.id/myresults.aspx?uid=19723-12-1-9938,http://results.scorenow.co.id/results.aspx?CId=19723&RId=12
162,6,PANIN DAI ICHI LIFE 5,01:00:18,00:59:22,00:16:40,00:00:37,00:13:02,00:00:32,00:13:32,00:00:36,00:15:14,Jakarta Kizuna Ekiden 2017,https://images.racetec.net/results/racelogo/19723/19723_12.jpg,Jakarta Kizuna Ekiden,http://results.scorenow.co.id/myresults.aspx?uid=19723-12-1-9689,http://results.scorenow.co.id/results.aspx?CId=19723&RId=12
163,81,OSJ TEAM C,01:00:20,00:59:28,00:15:42,00:00:42,00:16:45,00:00:36,00:10:12,00:00:36,00:15:44,Jakarta Kizuna Ekiden 2017,https://images.racetec.net/results/racelogo/19723/19723_12.jpg,Jakarta Kizuna Ekiden,http://results.scorenow.co.id/myresults.aspx?uid=19723-12-1-9764,http://results.scorenow.co.id/results.aspx?CId=19723&RId=12
164,288,MMKI 11,01:00:20,00:59:16,00:14:02,00:00:39,00:16:31,00:00:38,00:14:27,00:00:27,00:13:33,Jakarta Kizuna Ekiden 2017,https://images.racetec.net/results/racelogo/19723/19723_12.jpg,Jakarta Kizuna Ekiden,http://results.scorenow.co.id/myresults.aspx?uid=19723-12-1-9971,http://results.scorenow.co.id/results.aspx?CId=19723&RId=12
165,122,SOMPO 4,01:00:25,00:59:29,00:14:28,00:00:56,00:16:11,00:00:35,00:14:42,00:00:29,00:13:02,Jakarta Kizuna Ekiden 2017,https://images.racetec.net/results/racelogo/19723/19723_12.jpg,Jakarta Kizuna Ekiden,http://results.scorenow.co.id/myresults.aspx?uid=19723-12-1-9805,http://results.scorenow.co.id/results.aspx?CId=19723&RId=12
166,86,PANASONIC LED,01:00:28,00:59:46,00:13:18,00:00:49,00:11:59,00:00:30,00:13:29,00:00:32,00:19:47,Jakarta Kizuna Ekiden 2017,https://images.racetec.net/results/racelogo/19723/19723_12.jpg,Jakarta Kizuna Ekiden,http://results.scorenow.co.id/myresults.aspx?uid=19723-12-1-9769,http://results.scorenow.co.id/results.aspx?CId=19723&RId=12
167,166,NEXTNIPPON TECHNOLOGY1,01:00:32,01:00:32,00:10:02,00:00:26,00:20:32,00:00:35,00:14:57,00:00:23,00:13:35,Jakarta Kizuna Ekiden 2017,https://images.racetec.net/results/racelogo/19723/19723_12.jpg,Jakarta Kizuna Ekiden,http://results.scorenow.co.id/myresults.aspx?uid=19723-12-1-9849,http://results.scorenow.co.id/results.aspx?CId=19723&RId=12
168,108,SHIMIZU06,01:00:36,00:59:48,00:12:33,00:00:44,00:12:46,00:00:35,00:14:47,00:00:30,00:18:39,Jakarta Kizuna Ekiden 2017,https://images.racetec.net/results/racelogo/19723/19723_12.jpg,Jakarta Kizuna Ekiden,http://results.scorenow.co.id/myresults.aspx?uid=19723-12-1-9791,http://results.scorenow.co.id/results.aspx?CId=19723&RId=12
169,171,SUMMITMAS PROPERTY,01:00:37,00:59:37,00:17:22,00:00:34,00:11:47,00:00:31,00:15:00,00:00:30,00:14:50,Jakarta Kizuna Ekiden 2017,https://images.racetec.net/results/racelogo/19723/19723_12.jpg,Jakarta Kizuna Ekiden,http://results.scorenow.co.id/myresults.aspx?uid=19723-12-1-9854,http://results.scorenow.co.id/results.aspx?CId=19723&RId=12
170,209,BALIMOR4,01:00:41,00:59:54,00:16:02,00:00:35,00:12:09,00:00:36,00:19:54,00:00:28,00:10:53,Jakarta Kizuna Ekiden 2017,https://images.racetec.net/results/racelogo/19723/19723_12.jpg,Jakarta Kizuna Ekiden,http://results.scorenow.co.id/myresults.aspx?uid=19723-12-1-9892,http://results.scorenow.co.id/results.aspx?CId=19723&RId=12
171,225,PT NIPPON EXPRESS INDONESIA KPS1,01:00:41,00:59:35,00:13:34,00:00:49,00:14:51,00:00:36,00:16:11,00:00:27,00:14:10,Jakarta Kizuna Ekiden 2017,https://images.racetec.net/results/racelogo/19723/19723_12.jpg,Jakarta Kizuna Ekiden,http://results.scorenow.co.id/myresults.aspx?uid=19723-12-1-9908,http://results.scorenow.co.id/results.aspx?CId=19723&RId=12
172,239,PT NIPPON EXPRESS INDONESIA MLC,01:00:43,00:59:37,00:14:09,00:00:43,00:13:54,00:00:28,00:15:45,00:00:32,00:15:09,Jakarta Kizuna Ekiden 2017,https://images.racetec.net/results/racelogo/19723/19723_12.jpg,Jakarta Kizuna Ekiden,http://results.scorenow.co.id/myresults.aspx?uid=19723-12-1-9922,http://results.scorenow.co.id/results.aspx?CId=19723&RId=12
173,9,PANIN DAI ICHI LIFE AGENCY 2,01:00:46,01:00:09,00:12:29,00:00:39,00:13:51,00:00:36,00:11:40,00:00:28,00:20:59,Jakarta Kizuna Ekiden 2017,https://images.racetec.net/results/racelogo/19723/19723_12.jpg,Jakarta Kizuna Ekiden,http://results.scorenow.co.id/myresults.aspx?uid=19723-12-1-9692,http://results.scorenow.co.id/results.aspx?CId=19723&RId=12
174,364,MITSUI JKECX TEAM 7,01:00:47,00:59:38,00:22:17,00:00:40,00:13:20,00:00:36,00:11:35,00:00:34,00:11:43,Jakarta Kizuna Ekiden 2017,https://images.racetec.net/results/racelogo/19723/19723_12.jpg,Jakarta Kizuna Ekiden,http://results.scorenow.co.id/myresults.aspx?uid=19723-12-1-10047,http://results.scorenow.co.id/results.aspx?CId=19723&RId=12
175,372,KOMPAS 01,01:00:50,01:00:02,00:14:02,00:00:46,00:14:45,00:00:37,00:16:20,00:00:28,00:13:48,Jakarta Kizuna Ekiden 2017,https://images.racetec.net/results/racelogo/19723/19723_12.jpg,Jakarta Kizuna Ekiden,http://results.scorenow.co.id/myresults.aspx?uid=19723-12-1-10055,http://results.scorenow.co.id/results.aspx?CId=19723&RId=12
176,10,PANIN DAI ICHI LIFE WITH PANIN BANK 1,01:00:50,01:00:43,00:15:35,00:00:45,00:14:49,00:00:38,00:13:36,00:00:30,00:14:53,Jakarta Kizuna Ekiden 2017,https://images.racetec.net/results/racelogo/19723/19723_12.jpg,Jakarta Kizuna Ekiden,http://results.scorenow.co.id/myresults.aspx?uid=19723-12-1-9693,http://results.scorenow.co.id/results.aspx?CId=19723&RId=12
177,298,SHINTOSMI TEAM 1,01:00:51,01:00:01,00:14:31,00:00:47,00:13:32,00:00:31,00:14:20,00:00:36,00:16:29,Jakarta Kizuna Ekiden 2017,https://images.racetec.net/results/racelogo/19723/19723_12.jpg,Jakarta Kizuna Ekiden,http://results.scorenow.co.id/myresults.aspx?uid=19723-12-1-9981,http://results.scorenow.co.id/results.aspx?CId=19723&RId=12
178,68,MITSUBISHI CORPORATION 3,01:00:57,00:59:56,00:10:35,00:00:25,00:11:50,00:00:34,00:18:07,00:00:31,00:18:51,Jakarta Kizuna Ekiden 2017,https://images.racetec.net/results/racelogo/19723/19723_12.jpg,Jakarta Kizuna Ekiden,http://results.scorenow.co.id/myresults.aspx?uid=19723-12-1-9751,http://results.scorenow.co.id/results.aspx?CId=19723&RId=12
179,208,BALIMOR2,01:01:06,01:00:19,00:15:54,00:00:35,00:13:29,00:00:39,00:17:16,00:00:32,00:12:37,Jakarta Kizuna Ekiden 2017,https://images.racetec.net/results/racelogo/19723/19723_12.jpg,Jakarta Kizuna Ekiden,http://results.scorenow.co.id/myresults.aspx?uid=19723-12-1-9891,http://results.scorenow.co.id/results.aspx?CId=19723&RId=12
180,403,MIZUHO 01,01:01:08,01:00:14,00:11:20,00:04:48,00:10:14,00:05:03,00:12:39,00:00:32,00:16:30,Jakarta Kizuna Ekiden 2017,https://images.racetec.net/results/racelogo/19723/19723_12.jpg,Jakarta Kizuna Ekiden,http://results.scorenow.co.id/myresults.aspx?uid=19723-12-1-10086,http://results.scorenow.co.id/results.aspx?CId=19723&RId=12
181,74,MITSUBISHI CORPORATION 9,01:01:09,01:00:11,00:12:56,00:01:09,00:14:34,00:00:36,00:17:39,00:00:33,00:13:39,Jakarta Kizuna Ekiden 2017,https://images.racetec.net/results/racelogo/19723/19723_12.jpg,Jakarta Kizuna Ekiden,http://results.scorenow.co.id/myresults.aspx?uid=19723-12-1-9757,http://results.scorenow.co.id/results.aspx?CId=19723&RId=12
182,107,SHIMIZU05,01:01:11,01:00:11,00:14:35,00:00:47,00:14:33,00:00:37,00:13:41,00:00:37,00:16:19,Jakarta Kizuna Ekiden 2017,https://images.racetec.net/results/racelogo/19723/19723_12.jpg,Jakarta Kizuna Ekiden,http://results.scorenow.co.id/myresults.aspx?uid=19723-12-1-9790,http://results.scorenow.co.id/results.aspx?CId=19723&RId=12
183,223,MMI1,01:01:18,01:00:42,00:16:03,00:00:37,00:12:34,00:00:33,00:16:41,00:00:35,00:14:12,Jakarta Kizuna Ekiden 2017,https://images.racetec.net/results/racelogo/19723/19723_12.jpg,Jakarta Kizuna Ekiden,http://results.scorenow.co.id/myresults.aspx?uid=19723-12-1-9906,http://results.scorenow.co.id/results.aspx?CId=19723&RId=12
184,297,SHINTOSMI TEAM 2,01:01:20,01:00:30,00:15:40,00:00:44,00:15:02,00:00:32,00:14:42,00:00:34,00:14:04,Jakarta Kizuna Ekiden 2017,https://images.racetec.net/results/racelogo/19723/19723_12.jpg,Jakarta Kizuna Ekiden,http://results.scorenow.co.id/myresults.aspx?uid=19723-12-1-9980,http://results.scorenow.co.id/results.aspx?CId=19723&RId=12
185,124,SOMPO 6,01:01:21,01:00:16,00:14:38,00:00:50,00:13:49,00:00:36,00:17:14,00:00:33,00:13:38,Jakarta Kizuna Ekiden 2017,https://images.racetec.net/results/racelogo/19723/19723_12.jpg,Jakarta Kizuna Ekiden,http://results.scorenow.co.id/myresults.aspx?uid=19723-12-1-9807,http://results.scorenow.co.id/results.aspx?CId=19723&RId=12
186,375,JGC 01,01:01:31,01:00:41,00:13:28,00:00:46,00:13:04,00:00:38,00:18:42,00:00:30,00:14:20,Jakarta Kizuna Ekiden 2017,https://images.racetec.net/results/racelogo/19723/19723_12.jpg,Jakarta Kizuna Ekiden,http://results.scorenow.co.id/myresults.aspx?uid=19723-12-1-10058,http://results.scorenow.co.id/results.aspx?CId=19723&RId=12
187,205,YUTAKA3,01:01:39,01:00:49,00:13:27,00:00:43,00:14:05,00:00:31,00:17:37,00:00:38,00:14:36,Jakarta Kizuna Ekiden 2017,https://images.racetec.net/results/racelogo/19723/19723_12.jpg,Jakarta Kizuna Ekiden,http://results.scorenow.co.id/myresults.aspx?uid=19723-12-1-9888,http://results.scorenow.co.id/results.aspx?CId=19723&RId=12
188,92,PANASONIC SKY,01:01:40,01:00:57,00:12:49,00:00:45,00:13:10,00:00:36,00:16:44,00:00:36,00:16:55,Jakarta Kizuna Ekiden 2017,https://images.racetec.net/results/racelogo/19723/19723_12.jpg,Jakarta Kizuna Ekiden,http://results.scorenow.co.id/myresults.aspx?uid=19723-12-1-9775,http://results.scorenow.co.id/results.aspx?CId=19723&RId=12
189,181,PANASONIC UID,01:01:40,01:00:39,00:17:07,00:00:45,00:14:40,00:00:45,00:14:51,00:00:28,00:13:01,Jakarta Kizuna Ekiden 2017,https://images.racetec.net/results/racelogo/19723/19723_12.jpg,Jakarta Kizuna Ekiden,http://results.scorenow.co.id/myresults.aspx?uid=19723-12-1-9864,http://results.scorenow.co.id/results.aspx?CId=19723&RId=12
190,89,PANASONIC GOBEL ENERGY TEAM LBD,01:01:42,01:00:59,00:12:39,00:00:41,00:14:51,00:00:29,00:16:49,00:00:25,00:15:44,Jakarta Kizuna Ekiden 2017,https://images.racetec.net/results/racelogo/19723/19723_12.jpg,Jakarta Kizuna Ekiden,http://results.scorenow.co.id/myresults.aspx?uid=19723-12-1-9772,http://results.scorenow.co.id/results.aspx?CId=19723&RId=12
191,183,FURUKAWA BATTERY 3,01:01:42,01:00:56,00:14:11,00:00:43,00:12:34,00:00:37,00:18:31,00:00:24,00:14:39,Jakarta Kizuna Ekiden 2017,https://images.racetec.net/results/racelogo/19723/19723_12.jpg,Jakarta Kizuna Ekiden,http://results.scorenow.co.id/myresults.aspx?uid=19723-12-1-9866,http://results.scorenow.co.id/results.aspx?CId=19723&RId=12
192,118,SHIMIZU OBAYASHI WIKA JAKON JO 3,01:01:47,01:00:56,00:13:52,00:00:41,00:15:43,00:00:40,00:10:24,00:06:06,00:14:17,Jakarta Kizuna Ekiden 2017,https://images.racetec.net/results/racelogo/19723/19723_12.jpg,Jakarta Kizuna Ekiden,http://results.scorenow.co.id/myresults.aspx?uid=19723-12-1-9801,http://results.scorenow.co.id/results.aspx?CId=19723&RId=12
193,125,SOMPO 7,01:01:47,01:00:43,00:15:11,00:00:45,00:15:03,00:00:37,00:14:09,00:00:40,00:15:19,Jakarta Kizuna Ekiden 2017,https://images.racetec.net/results/racelogo/19723/19723_12.jpg,Jakarta Kizuna Ekiden,http://results.scorenow.co.id/myresults.aspx?uid=19723-12-1-9808,http://results.scorenow.co.id/results.aspx?CId=19723&RId=12
194,14,OTSUKA 3,01:01:48,01:01:13,00:14:51,00:00:38,00:13:59,00:00:38,00:17:48,00:00:34,00:13:16,Jakarta Kizuna Ekiden 2017,https://images.racetec.net/results/racelogo/19723/19723_12.jpg,Jakarta Kizuna Ekiden,http://results.scorenow.co.id/myresults.aspx?uid=19723-12-1-9697,http://results.scorenow.co.id/results.aspx?CId=19723&RId=12
195,98,PANASONIC LS,01:01:49,01:01:06,00:18:37,00:00:45,00:14:36,00:00:42,00:12:12,00:00:30,00:14:23,Jakarta Kizuna Ekiden 2017,https://images.racetec.net/results/racelogo/19723/19723_12.jpg,Jakarta Kizuna Ekiden,http://results.scorenow.co.id/myresults.aspx?uid=19723-12-1-9781,http://results.scorenow.co.id/results.aspx?CId=19723&RId=12
196,211,PTS 1,01:01:56,01:01:09,00:15:45,00:00:44,00:15:37,00:00:29,00:17:38,00:00:31,00:11:07,Jakarta Kizuna Ekiden 2017,https://images.racetec.net/results/racelogo/19723/19723_12.jpg,Jakarta Kizuna Ekiden,http://results.scorenow.co.id/myresults.aspx?uid=19723-12-1-9894,http://results.scorenow.co.id/results.aspx?CId=19723&RId=12
197,72,MITSUBISHI CORPORATION 7,01:01:59,01:00:56,00:13:08,00:00:50,00:13:25,00:00:36,00:16:58,00:00:26,00:16:34,Jakarta Kizuna Ekiden 2017,https://images.racetec.net/results/racelogo/19723/19723_12.jpg,Jakarta Kizuna Ekiden,http://results.scorenow.co.id/myresults.aspx?uid=19723-12-1-9755,http://results.scorenow.co.id/results.aspx?CId=19723&RId=12
198,306,PT SHOWA INDONESIA MFG,01:02:03,01:00:57,00:15:15,00:00:39,00:13:30,00:00:33,00:14:21,00:00:26,00:17:16,Jakarta Kizuna Ekiden 2017,https://images.racetec.net/results/racelogo/19723/19723_12.jpg,Jakarta Kizuna Ekiden,http://results.scorenow.co.id/myresults.aspx?uid=19723-12-1-9989,http://results.scorenow.co.id/results.aspx?CId=19723&RId=12
199,409,MMKSI 02,01:02:07,01:01:03,00:14:57,00:00:35,00:14:07,00:00:35,00:17:06,00:00:27,00:14:19,Jakarta Kizuna Ekiden 2017,https://images.racetec.net/results/racelogo/19723/19723_12.jpg,Jakarta Kizuna Ekiden,http://results.scorenow.co.id/myresults.aspx?uid=19723-12-1-10092,http://results.scorenow.co.id/results.aspx?CId=19723&RId=12
200,360,MSIG TEAM 4,01:02:09,01:01:31,00:12:15,00:00:37,00:14:11,00:00:43,00:18:53,00:00:26,00:15:00,Jakarta Kizuna Ekiden 2017,https://images.racetec.net/results/racelogo/19723/19723_12.jpg,Jakarta Kizuna Ekiden,http://results.scorenow.co.id/myresults.aspx?uid=19723-12-1-10043,http://results.scorenow.co.id/results.aspx?CId=19723&RId=12
