Pos,Race No,Name,Time,Category,Cat Pos,Gender,Gen Pos,Country,Swim,Cycle,Run,race_name,race_large_logo,race_category,runner_id,race_link
61,167,HENRY PRIBADI,03:21:44,E (MALE 38-43),16,Male,55,Indonesia,00:48:37,01:19:47,01:02:20,Sungailiat Triathlon,https://images.racetec.net/results/racelogo/19723/19723_31.jpg,Standard Distance,http://results.scorenow.co.id/myresults.aspx?uid=19723-31-2-45783,http://results.scorenow.co.id/results.aspx?CId=19723&RId=31
62,107,MUHAMMAD HANIF,03:21:53,A (MALE 16-31),12,Male,56,Indonesia,00:37:47,01:19:21,01:15:48,Sungailiat Triathlon,https://images.racetec.net/results/racelogo/19723/19723_31.jpg,Standard Distance,http://results.scorenow.co.id/myresults.aspx?uid=19723-31-2-45723,http://results.scorenow.co.id/results.aspx?CId=19723&RId=31
63,137,JOHAN FANGGARA,03:22:52,C (MALE 32-37),15,Male,57,Indonesia,00:42:13,01:25:53,01:04:19,Sungailiat Triathlon,https://images.racetec.net/results/racelogo/19723/19723_31.jpg,Standard Distance,http://results.scorenow.co.id/myresults.aspx?uid=19723-31-2-45753,http://results.scorenow.co.id/results.aspx?CId=19723&RId=31
64,290,SONJA AGUSTINA,03:23:07,F (FEMALE 38-43),1,Female,7,Indonesia,00:40:03,01:23:41,01:11:19,Sungailiat Triathlon,https://images.racetec.net/results/racelogo/19723/19723_31.jpg,Standard Distance,http://results.scorenow.co.id/myresults.aspx?uid=19723-31-2-45906,http://results.scorenow.co.id/results.aspx?CId=19723&RId=31
65,202,STEFANUS WIRA HAKIM,03:24:31,E (MALE 38-43),17,Male,58,Indonesia,00:36:21,01:22:48,01:15:37,Sungailiat Triathlon,https://images.racetec.net/results/racelogo/19723/19723_31.jpg,Standard Distance,http://results.scorenow.co.id/myresults.aspx?uid=19723-31-2-45818,http://results.scorenow.co.id/results.aspx?CId=19723&RId=31
66,248,NIKOLAJ JENSEN,03:24:58,G (MALE 44-49),8,Male,59,Denmark,00:43:19,01:19:36,01:12:36,Sungailiat Triathlon,https://images.racetec.net/results/racelogo/19723/19723_31.jpg,Standard Distance,http://results.scorenow.co.id/myresults.aspx?uid=19723-31-2-45864,http://results.scorenow.co.id/results.aspx?CId=19723&RId=31
67,154,V ARIO BAGUS WICAKSONO,03:25:20,C (MALE 32-37),16,Male,60,Indonesia,00:44:41,01:20:17,01:10:48,Sungailiat Triathlon,https://images.racetec.net/results/racelogo/19723/19723_31.jpg,Standard Distance,http://results.scorenow.co.id/myresults.aspx?uid=19723-31-2-45770,http://results.scorenow.co.id/results.aspx?CId=19723&RId=31
68,293,SUSILAWATI HENDRO,03:25:41,F (FEMALE 38-43),2,Female,8,Indonesia,00:45:21,01:21:52,01:07:57,Sungailiat Triathlon,https://images.racetec.net/results/racelogo/19723/19723_31.jpg,Standard Distance,http://results.scorenow.co.id/myresults.aspx?uid=19723-31-2-45909,http://results.scorenow.co.id/results.aspx?CId=19723&RId=31
69,235,TONY KURNIAWAN,03:25:52,G (MALE 44-49),9,Male,61,Indonesia,00:49:00,01:16:53,01:08:06,Sungailiat Triathlon,https://images.racetec.net/results/racelogo/19723/19723_31.jpg,Standard Distance,http://results.scorenow.co.id/myresults.aspx?uid=19723-31-2-45851,http://results.scorenow.co.id/results.aspx?CId=19723&RId=31
70,216,AIDIL ARIF NASUTION,03:26:03,E (MALE 38-43),18,Male,62,Indonesia,00:42:18,01:23:35,01:08:38,Sungailiat Triathlon,https://images.racetec.net/results/racelogo/19723/19723_31.jpg,Standard Distance,http://results.scorenow.co.id/myresults.aspx?uid=19723-31-2-45832,http://results.scorenow.co.id/results.aspx?CId=19723&RId=31
71,207,YACOB EFFRIEN,03:26:16,E (MALE 38-43),19,Male,63,Indonesia,00:39:11,01:18:52,01:17:29,Sungailiat Triathlon,https://images.racetec.net/results/racelogo/19723/19723_31.jpg,Standard Distance,http://results.scorenow.co.id/myresults.aspx?uid=19723-31-2-45823,http://results.scorenow.co.id/results.aspx?CId=19723&RId=31
72,270,THOMAS TJAHJONO,03:26:35,J (MALE 50+),5,Male,64,Indonesia,00:36:20,01:18:34,01:19:38,Sungailiat Triathlon,https://images.racetec.net/results/racelogo/19723/19723_31.jpg,Standard Distance,http://results.scorenow.co.id/myresults.aspx?uid=19723-31-2-45886,http://results.scorenow.co.id/results.aspx?CId=19723&RId=31
73,176,JERRY YOESTIADI,03:26:40,E (MALE 38-43),20,Male,65,Indonesia,00:41:03,01:21:22,01:14:13,Sungailiat Triathlon,https://images.racetec.net/results/racelogo/19723/19723_31.jpg,Standard Distance,http://results.scorenow.co.id/myresults.aspx?uid=19723-31-2-45792,http://results.scorenow.co.id/results.aspx?CId=19723&RId=31
74,178,ALLEN ALMERIC,03:27:49,E (MALE 38-43),21,Male,66,Indonesia,00:37:17,01:28:59,01:13:17,Sungailiat Triathlon,https://images.racetec.net/results/racelogo/19723/19723_31.jpg,Standard Distance,http://results.scorenow.co.id/myresults.aspx?uid=19723-31-2-45794,http://results.scorenow.co.id/results.aspx?CId=19723&RId=31
75,281,MARTHA BENITA TEDJO,03:28:00,B (FEMALE 16-31),2,Female,9,Indonesia,00:46:17,01:23:50,01:10:53,Sungailiat Triathlon,https://images.racetec.net/results/racelogo/19723/19723_31.jpg,Standard Distance,http://results.scorenow.co.id/myresults.aspx?uid=19723-31-2-45897,http://results.scorenow.co.id/results.aspx?CId=19723&RId=31
76,158,ERWAN WIYONO,03:28:18,E (MALE 38-43),22,Male,67,Indonesia,00:37:40,01:27:58,01:11:04,Sungailiat Triathlon,https://images.racetec.net/results/racelogo/19723/19723_31.jpg,Standard Distance,http://results.scorenow.co.id/myresults.aspx?uid=19723-31-2-45774,http://results.scorenow.co.id/results.aspx?CId=19723&RId=31
77,135,DADIK HENDRA KUSUMA,03:29:06,C (MALE 32-37),17,Male,68,Indonesia,00:51:16,01:14:07,01:16:56,Sungailiat Triathlon,https://images.racetec.net/results/racelogo/19723/19723_31.jpg,Standard Distance,http://results.scorenow.co.id/myresults.aspx?uid=19723-31-2-45751,http://results.scorenow.co.id/results.aspx?CId=19723&RId=31
78,219,JASPER BOUMAN,03:29:14,G (MALE 44-49),10,Male,69,Netherlands,00:42:57,01:27:22,01:10:35,Sungailiat Triathlon,https://images.racetec.net/results/racelogo/19723/19723_31.jpg,Standard Distance,http://results.scorenow.co.id/myresults.aspx?uid=19723-31-2-45835,http://results.scorenow.co.id/results.aspx?CId=19723&RId=31
79,103,ADVIS AKBARI,03:29:45,A (MALE 16-31),13,Male,70,Indonesia,00:52:33,,01:08:03,Sungailiat Triathlon,https://images.racetec.net/results/racelogo/19723/19723_31.jpg,Standard Distance,http://results.scorenow.co.id/myresults.aspx?uid=19723-31-2-45719,http://results.scorenow.co.id/results.aspx?CId=19723&RId=31
80,160,CHRISTIAN ANDREAS,03:30:39,E (MALE 38-43),23,Male,71,Indonesia,00:43:50,01:22:14,01:16:21,Sungailiat Triathlon,https://images.racetec.net/results/racelogo/19723/19723_31.jpg,Standard Distance,http://results.scorenow.co.id/myresults.aspx?uid=19723-31-2-45776,http://results.scorenow.co.id/results.aspx?CId=19723&RId=31
81,228,JOHAR PRIBAWANA,03:31:01,G (MALE 44-49),11,Male,72,Indonesia,00:38:50,01:23:08,01:18:13,Sungailiat Triathlon,https://images.racetec.net/results/racelogo/19723/19723_31.jpg,Standard Distance,http://results.scorenow.co.id/myresults.aspx?uid=19723-31-2-45844,http://results.scorenow.co.id/results.aspx?CId=19723&RId=31
82,191,ANTONIO ANDI,03:31:49,E (MALE 38-43),24,Male,73,Indonesia,00:45:14,01:26:02,01:07:07,Sungailiat Triathlon,https://images.racetec.net/results/racelogo/19723/19723_31.jpg,Standard Distance,http://results.scorenow.co.id/myresults.aspx?uid=19723-31-2-45807,http://results.scorenow.co.id/results.aspx?CId=19723&RId=31
83,217,KHOE WIE THONG,03:32:18,G (MALE 44-49),12,Male,74,Indonesia,00:43:31,01:27:02,01:10:25,Sungailiat Triathlon,https://images.racetec.net/results/racelogo/19723/19723_31.jpg,Standard Distance,http://results.scorenow.co.id/myresults.aspx?uid=19723-31-2-45833,http://results.scorenow.co.id/results.aspx?CId=19723&RId=31
84,301,KARRIE MCLAUGHLIN,03:32:21,F (FEMALE 38-43),3,Female,10,United States,00:43:14,01:26:31,01:14:01,Sungailiat Triathlon,https://images.racetec.net/results/racelogo/19723/19723_31.jpg,Standard Distance,http://results.scorenow.co.id/myresults.aspx?uid=19723-31-2-45917,http://results.scorenow.co.id/results.aspx?CId=19723&RId=31
85,265,EDY HANDOKO,03:32:36,J (MALE 50+),6,Male,75,Indonesia,00:46:35,01:17:20,01:15:28,Sungailiat Triathlon,https://images.racetec.net/results/racelogo/19723/19723_31.jpg,Standard Distance,http://results.scorenow.co.id/myresults.aspx?uid=19723-31-2-45881,http://results.scorenow.co.id/results.aspx?CId=19723&RId=31
86,225,ROMMY BASTIAN,03:32:54,G (MALE 44-49),13,Male,76,Indonesia,00:50:13,01:27:27,01:03:27,Sungailiat Triathlon,https://images.racetec.net/results/racelogo/19723/19723_31.jpg,Standard Distance,http://results.scorenow.co.id/myresults.aspx?uid=19723-31-2-45841,http://results.scorenow.co.id/results.aspx?CId=19723&RId=31
87,201,ALVIN HARIRAHARDJO,03:33:45,E (MALE 38-43),25,Male,77,Indonesia,00:44:48,01:22:24,01:16:24,Sungailiat Triathlon,https://images.racetec.net/results/racelogo/19723/19723_31.jpg,Standard Distance,http://results.scorenow.co.id/myresults.aspx?uid=19723-31-2-45817,http://results.scorenow.co.id/results.aspx?CId=19723&RId=31
88,153,RONNY ONGKOWIJOYO,03:34:16,C (MALE 32-37),18,Male,78,Indonesia,00:39:46,01:26:49,01:18:08,Sungailiat Triathlon,https://images.racetec.net/results/racelogo/19723/19723_31.jpg,Standard Distance,http://results.scorenow.co.id/myresults.aspx?uid=19723-31-2-45769,http://results.scorenow.co.id/results.aspx?CId=19723&RId=31
89,162,HENDRIYANTO SUHANDI,03:35:30,E (MALE 38-43),26,Male,79,Indonesia,00:41:41,01:23:38,01:17:32,Sungailiat Triathlon,https://images.racetec.net/results/racelogo/19723/19723_31.jpg,Standard Distance,http://results.scorenow.co.id/myresults.aspx?uid=19723-31-2-45778,http://results.scorenow.co.id/results.aspx?CId=19723&RId=31
90,184,PISTON ANDRIYANTO,03:35:49,E (MALE 38-43),27,Male,80,Indonesia,00:36:20,01:29:59,01:19:06,Sungailiat Triathlon,https://images.racetec.net/results/racelogo/19723/19723_31.jpg,Standard Distance,http://results.scorenow.co.id/myresults.aspx?uid=19723-31-2-45800,http://results.scorenow.co.id/results.aspx?CId=19723&RId=31
91,303,CHRISTINE ARIFIN,03:36:47,F (FEMALE 38-43),4,Female,11,Indonesia,00:50:23,01:22:30,01:11:19,Sungailiat Triathlon,https://images.racetec.net/results/racelogo/19723/19723_31.jpg,Standard Distance,http://results.scorenow.co.id/myresults.aspx?uid=19723-31-2-45919,http://results.scorenow.co.id/results.aspx?CId=19723&RId=31
92,262,THE HENDRA TANUJAYA,03:37:16,J (MALE 50+),7,Male,81,Indonesia,00:41:13,01:26:03,01:19:56,Sungailiat Triathlon,https://images.racetec.net/results/racelogo/19723/19723_31.jpg,Standard Distance,http://results.scorenow.co.id/myresults.aspx?uid=19723-31-2-45878,http://results.scorenow.co.id/results.aspx?CId=19723&RId=31
93,221,HIROSHI SAIONJI,03:38:06,G (MALE 44-49),14,Male,82,Japan,00:56:51,01:29:17,01:03:35,Sungailiat Triathlon,https://images.racetec.net/results/racelogo/19723/19723_31.jpg,Standard Distance,http://results.scorenow.co.id/myresults.aspx?uid=19723-31-2-45837,http://results.scorenow.co.id/results.aspx?CId=19723&RId=31
94,126,MUHAMMAD ALAYDRUS,03:38:11,C (MALE 32-37),19,Male,83,Indonesia,00:45:04,01:25:15,01:16:08,Sungailiat Triathlon,https://images.racetec.net/results/racelogo/19723/19723_31.jpg,Standard Distance,http://results.scorenow.co.id/myresults.aspx?uid=19723-31-2-45742,http://results.scorenow.co.id/results.aspx?CId=19723&RId=31
95,261,JOE DAVID SANTOSO,03:38:21,J (MALE 50+),8,Male,84,Indonesia,00:55:24,01:00:11,01:19:47,Sungailiat Triathlon,https://images.racetec.net/results/racelogo/19723/19723_31.jpg,Standard Distance,http://results.scorenow.co.id/myresults.aspx?uid=19723-31-2-45877,http://results.scorenow.co.id/results.aspx?CId=19723&RId=31
96,174,ANDRY CIU,03:38:47,E (MALE 38-43),28,Male,85,Indonesia,00:39:31,01:21:21,01:27:14,Sungailiat Triathlon,https://images.racetec.net/results/racelogo/19723/19723_31.jpg,Standard Distance,http://results.scorenow.co.id/myresults.aspx?uid=19723-31-2-45790,http://results.scorenow.co.id/results.aspx?CId=19723&RId=31
97,276,DEKY WAHYU,03:38:55,J (MALE 50+),9,Male,86,Indonesia,00:45:33,01:27:08,01:16:44,Sungailiat Triathlon,https://images.racetec.net/results/racelogo/19723/19723_31.jpg,Standard Distance,http://results.scorenow.co.id/myresults.aspx?uid=19723-31-2-45892,http://results.scorenow.co.id/results.aspx?CId=19723&RId=31
98,215,DARWIS FADHLI,03:39:07,E (MALE 38-43),29,Male,87,Indonesia,00:49:07,01:25:28,01:14:53,Sungailiat Triathlon,https://images.racetec.net/results/racelogo/19723/19723_31.jpg,Standard Distance,http://results.scorenow.co.id/myresults.aspx?uid=19723-31-2-45831,http://results.scorenow.co.id/results.aspx?CId=19723&RId=31
99,271,SAMUEL REED HANDLEY,03:39:16,J (MALE 50+),10,Male,88,Great Britain,00:36:40,01:21:34,01:31:50,Sungailiat Triathlon,https://images.racetec.net/results/racelogo/19723/19723_31.jpg,Standard Distance,http://results.scorenow.co.id/myresults.aspx?uid=19723-31-2-45887,http://results.scorenow.co.id/results.aspx?CId=19723&RId=31
100,175,TONY SALIM Z,03:40:15,E (MALE 38-43),30,Male,89,Indonesia,00:39:10,01:28:46,01:21:46,Sungailiat Triathlon,https://images.racetec.net/results/racelogo/19723/19723_31.jpg,Standard Distance,http://results.scorenow.co.id/myresults.aspx?uid=19723-31-2-45791,http://results.scorenow.co.id/results.aspx?CId=19723&RId=31
