Pos,Race No,Name,Time,Category,Cat Pos,Gender,Gen Pos,Country,Swim,Cycle,Run,race_name,race_large_logo,race_category,runner_id,race_link
101,597,REZA HASAN MUSANIF SOEMADIPRADJA,02:16:07,S (MALE 44-49),18,Male,89,Indonesia,00:23:06,00:59:05,00:43:44,Sungailiat Triathlon,https://images.racetec.net/results/racelogo/19723/19723_31.jpg,Sprint Distance,http://results.scorenow.co.id/myresults.aspx?uid=19723-31-3-46038,http://results.scorenow.co.id/results.aspx?CId=19723&RId=31
102,554,ANDY SIJAYA,02:16:23,Q (MALE 38-43),24,Male,90,Indonesia,00:29:07,01:04:17,00:32:10,Sungailiat Triathlon,https://images.racetec.net/results/racelogo/19723/19723_31.jpg,Sprint Distance,http://results.scorenow.co.id/myresults.aspx?uid=19723-31-3-45995,http://results.scorenow.co.id/results.aspx?CId=19723&RId=31
103,685,PRAMANTO PRAM,02:16:42,L (MALE 16-31),20,Male,91,Indonesia,00:28:56,00:55:40,00:42:27,Sungailiat Triathlon,https://images.racetec.net/results/racelogo/19723/19723_31.jpg,Sprint Distance,http://results.scorenow.co.id/myresults.aspx?uid=19723-31-3-46126,http://results.scorenow.co.id/results.aspx?CId=19723&RId=31
104,654,LISTYA GARDHIANI,02:16:58,P (FEMALE 32-37),2,Female,13,Indonesia,00:27:41,01:02:58,00:39:44,Sungailiat Triathlon,https://images.racetec.net/results/racelogo/19723/19723_31.jpg,Sprint Distance,http://results.scorenow.co.id/myresults.aspx?uid=19723-31-3-46095,http://results.scorenow.co.id/results.aspx?CId=19723&RId=31
105,530,ADI PRATAMA,02:17:05,N (MALE 32-37),15,Male,92,Indonesia,00:31:05,00:58:12,00:40:01,Sungailiat Triathlon,https://images.racetec.net/results/racelogo/19723/19723_31.jpg,Sprint Distance,http://results.scorenow.co.id/myresults.aspx?uid=19723-31-3-45971,http://results.scorenow.co.id/results.aspx?CId=19723&RId=31
106,601,IBNU RIZAL,02:17:09,S (MALE 44-49),19,Male,93,Indonesia,00:29:36,00:59:53,00:39:16,Sungailiat Triathlon,https://images.racetec.net/results/racelogo/19723/19723_31.jpg,Sprint Distance,http://results.scorenow.co.id/myresults.aspx?uid=19723-31-3-46042,http://results.scorenow.co.id/results.aspx?CId=19723&RId=31
107,661,SILVIA HENDARTA,02:17:39,R (FEMALE 38-43),3,Female,14,Indonesia,00:23:42,01:03:44,00:39:42,Sungailiat Triathlon,https://images.racetec.net/results/racelogo/19723/19723_31.jpg,Sprint Distance,http://results.scorenow.co.id/myresults.aspx?uid=19723-31-3-46102,http://results.scorenow.co.id/results.aspx?CId=19723&RId=31
108,632,ALBERTUS PRATOMO,02:17:57,U (MALE 50+),13,Male,94,Indonesia,00:18:26,01:06:45,00:39:30,Sungailiat Triathlon,https://images.racetec.net/results/racelogo/19723/19723_31.jpg,Sprint Distance,http://results.scorenow.co.id/myresults.aspx?uid=19723-31-3-46073,http://results.scorenow.co.id/results.aspx?CId=19723&RId=31
109,507,M LINGGA PRIMANANDA,02:18:04,L (MALE 16-31),21,Male,95,Indonesia,00:22:36,01:09:01,00:34:40,Sungailiat Triathlon,https://images.racetec.net/results/racelogo/19723/19723_31.jpg,Sprint Distance,http://results.scorenow.co.id/myresults.aspx?uid=19723-31-3-45948,http://results.scorenow.co.id/results.aspx?CId=19723&RId=31
110,622,HENDRIK B R STEGEHUIS,02:18:31,S (MALE 44-49),20,Male,96,Indonesia,00:22:41,00:56:59,00:47:14,Sungailiat Triathlon,https://images.racetec.net/results/racelogo/19723/19723_31.jpg,Sprint Distance,http://results.scorenow.co.id/myresults.aspx?uid=19723-31-3-46063,http://results.scorenow.co.id/results.aspx?CId=19723&RId=31
111,652,ESSY DWI DAMAYANTHI,02:19:29,P (FEMALE 32-37),3,Female,15,Indonesia,00:21:54,01:08:39,00:38:38,Sungailiat Triathlon,https://images.racetec.net/results/racelogo/19723/19723_31.jpg,Sprint Distance,http://results.scorenow.co.id/myresults.aspx?uid=19723-31-3-46093,http://results.scorenow.co.id/results.aspx?CId=19723&RId=31
112,671,ERVINA FERCIANA,02:20:02,T (FEMALE 44-49),5,Female,16,Indonesia,00:22:01,01:05:20,00:43:16,Sungailiat Triathlon,https://images.racetec.net/results/racelogo/19723/19723_31.jpg,Sprint Distance,http://results.scorenow.co.id/myresults.aspx?uid=19723-31-3-46112,http://results.scorenow.co.id/results.aspx?CId=19723&RId=31
113,650,FITRI TASFIAH,02:20:08,P (FEMALE 32-37),4,Female,17,Indonesia,00:32:40,01:05:10,00:34:43,Sungailiat Triathlon,https://images.racetec.net/results/racelogo/19723/19723_31.jpg,Sprint Distance,http://results.scorenow.co.id/myresults.aspx?uid=19723-31-3-46091,http://results.scorenow.co.id/results.aspx?CId=19723&RId=31
114,620,NOTARIZA TAHER,02:20:30,S (MALE 44-49),21,Male,97,Indonesia,00:21:52,01:02:22,00:43:49,Sungailiat Triathlon,https://images.racetec.net/results/racelogo/19723/19723_31.jpg,Sprint Distance,http://results.scorenow.co.id/myresults.aspx?uid=19723-31-3-46061,http://results.scorenow.co.id/results.aspx?CId=19723&RId=31
115,606,BARATA MARDIKOESNO,02:20:57,S (MALE 44-49),22,Male,98,Indonesia,00:23:27,01:10:49,00:34:54,Sungailiat Triathlon,https://images.racetec.net/results/racelogo/19723/19723_31.jpg,Sprint Distance,http://results.scorenow.co.id/myresults.aspx?uid=19723-31-3-46047,http://results.scorenow.co.id/results.aspx?CId=19723&RId=31
116,526,YOSHIDA ADITIAWARMAN,02:22:00,N (MALE 32-37),16,Male,99,Indonesia,00:26:10,01:00:21,00:44:09,Sungailiat Triathlon,https://images.racetec.net/results/racelogo/19723/19723_31.jpg,Sprint Distance,http://results.scorenow.co.id/myresults.aspx?uid=19723-31-3-45967,http://results.scorenow.co.id/results.aspx?CId=19723&RId=31
117,628,MIKAIL MIKAIL,02:22:46,U (MALE 50+),14,Male,100,Indonesia,00:23:03,00:58:23,00:47:23,Sungailiat Triathlon,https://images.racetec.net/results/racelogo/19723/19723_31.jpg,Sprint Distance,http://results.scorenow.co.id/myresults.aspx?uid=19723-31-3-46069,http://results.scorenow.co.id/results.aspx?CId=19723&RId=31
118,649,HELENA OCTAVIANI HERMANSYAH,02:22:50,P (FEMALE 32-37),5,Female,18,Indonesia,00:29:50,01:08:39,00:34:55,Sungailiat Triathlon,https://images.racetec.net/results/racelogo/19723/19723_31.jpg,Sprint Distance,http://results.scorenow.co.id/myresults.aspx?uid=19723-31-3-46090,http://results.scorenow.co.id/results.aspx?CId=19723&RId=31
119,576,ARIA WIRATMA,02:24:14,Q (MALE 38-43),25,Male,101,Indonesia,00:28:07,01:05:38,00:38:49,Sungailiat Triathlon,https://images.racetec.net/results/racelogo/19723/19723_31.jpg,Sprint Distance,http://results.scorenow.co.id/myresults.aspx?uid=19723-31-3-46017,http://results.scorenow.co.id/results.aspx?CId=19723&RId=31
120,514,IRFAN HARIZ,02:24:16,L (MALE 16-31),22,Male,102,Indonesia,00:27:28,01:03:36,00:43:38,Sungailiat Triathlon,https://images.racetec.net/results/racelogo/19723/19723_31.jpg,Sprint Distance,http://results.scorenow.co.id/myresults.aspx?uid=19723-31-3-45955,http://results.scorenow.co.id/results.aspx?CId=19723&RId=31
